"customer_id","product","sales_amount","sale_date"
72,"f",465.388904621069,2022-04-28
44,"c",464.048350144378,2022-01-03
42,"c",509.703120004204,2022-05-04
32,"h",475.547463888426,2022-11-22
39,"g",551.228284918501,2022-03-22
7,"b",662.53793246898,2022-10-30
38,"e",534.939582272524,2022-09-12
17,"f",359.705471396862,2022-04-22
84,"c",590.39511985832,2022-07-13
33,"a",518.101972814243,2022-11-27
74,"i",758.787592380113,2022-02-18
74,"h",405.377892614597,2022-04-22
2,"i",509.778608609779,2022-08-15
79,"a",552.062111677375,2022-06-24
87,"h",559.254957638291,2022-04-08
99,"h",450.038093722839,2022-02-03
66,"h",417.697262180746,2022-08-14
70,"j",627.514363976647,2022-07-06
59,"j",393.570085447357,2022-10-11
47,"h",510.758016592551,2022-07-03
9,"h",553.348710425654,2022-05-17
23,"h",571.019085940362,2022-07-04
25,"b",714.668957838981,2022-08-17
15,"b",309.036692459055,2022-11-22
86,"b",465.959739240915,2022-05-12
72,"c",293.362846163868,2022-12-01
93,"b",399.57055112815,2022-11-03
21,"i",556.456069091734,2022-04-05
48,"i",305.919262983232,2022-05-18
73,"g",578.89533338031,2022-03-24
98,"e",386.952734737235,2022-11-24
43,"j",557.338130661703,2022-02-16
56,"f",406.506810869162,2022-01-03
75,"b",458.999934146419,2022-10-24
4,"a",515.691106131705,2022-05-12
71,"b",442.236675653641,2022-06-28
56,"b",553.600494028711,2022-05-21
50,"j",556.858611317798,2022-09-25
11,"e",476.785966994448,2022-09-20
97,"h",303.07642724106,2022-01-13
75,"c",521.87623241782,2022-05-15
60,"b",329.814902314641,2022-06-25
85,"h",612.706931557721,2022-03-11
74,"i",527.846103427294,2022-07-19
67,"i",583.054148692998,2022-06-30
99,"g",552.537796803331,2022-10-13
98,"b",499.40855295163,2022-12-18
58,"e",479.595369457849,2022-08-16
40,"i",447.719225101363,2022-02-10
92,"c",440.38990612162,2022-02-19
13,"j",424.523632620643,2022-07-25
8,"i",640.92757224425,2022-08-14
2,"e",436.127400615707,2022-02-16
6,"h",515.994779954085,2022-09-20
87,"b",544.21297260363,2022-11-19
17,"f",275.513006534014,2022-06-10
32,"h",417.808882749454,2022-04-01
78,"f",400.350001251131,2022-06-08
71,"j",529.17231733608,2022-10-27
77,"f",476.28118573853,2022-04-10
72,"d",475.313306269932,2022-06-18
75,"a",531.770394613072,2022-07-12
17,"h",459.294207497644,2022-11-02
71,"i",459.167199539038,2022-06-26
55,"f",564.708098916537,2022-07-20
19,"f",340.685039639814,2022-07-06
15,"b",539.37195508883,2022-02-04
46,"i",409.892313824938,2022-06-21
14,"h",386.837630965019,2022-12-22
90,"c",500.502013226764,2022-12-02
27,"j",613.980576969114,2022-04-24
81,"c",570.534850787007,2022-09-26
33,"i",399.168776329537,2022-02-07
50,"f",620.737147618567,2022-09-30
18,"g",489.150171462812,2022-07-08
20,"j",554.509725674895,2022-01-22
91,"g",637.848568158638,2022-06-28
42,"e",483.632310391692,2022-02-26
74,"i",399.486995127523,2022-11-05
53,"e",564.358721985714,2022-08-23
63,"d",461.719980305913,2022-12-31
73,"j",301.564540318602,2022-03-05
31,"g",539.247561607389,2022-10-20
83,"c",511.903629317558,2022-10-18
55,"c",425.952299021733,2022-01-12
18,"c",575.935674922014,2022-04-25
44,"g",357.040016653585,2022-06-09
92,"e",415.639210837343,2022-10-19
21,"f",530.994851905106,2022-01-22
29,"b",395.791946154348,2022-05-29
36,"d",481.180140982629,2022-01-10
84,"f",342.173965764006,2022-07-18
23,"f",619.011275167863,2022-04-08
42,"j",678.018405637595,2022-03-18
69,"e",605.504463493788,2022-02-25
66,"d",644.375919210539,2022-01-01
82,"c",440.835344405338,2022-02-11
76,"g",641.419218170458,2022-01-21
62,"f",544.684373592994,2022-02-13
64,"b",379.11281396074,2022-05-21
77,"i",467.640043767452,2022-03-03
51,"g",664.859020660269,2022-08-23
18,"h",537.083106714311,2022-03-20
10,"h",508.121916061276,2022-09-06
73,"f",606.781026276751,2022-12-27
99,"e",368.582199542397,2022-03-29
93,"i",597.500703122806,2022-01-16
86,"i",413.939219450539,2022-12-12
83,"e",321.519315528165,2022-08-06
72,"j",522.950632952119,2022-07-31
97,"a",626.488853648364,2022-02-24
2,"j",428.58993235862,2022-04-15
43,"b",349.768973349691,2022-11-23
5,"c",562.684078191887,2022-08-14
85,"g",412.142736262532,2022-02-07
95,"f",445.206092516322,2022-06-21
100,"f",561.023176328125,2022-12-23
27,"b",568.003832895145,2022-09-09
23,"a",468.243417950671,2022-03-13
3,"c",625.261482730218,2022-03-29
15,"i",460.060934996047,2022-01-20
58,"b",581.276665307167,2022-01-09
7,"j",508.039585013501,2022-11-17
34,"h",621.774474204798,2022-05-29
31,"h",595.327491040091,2022-07-19
82,"i",514.40534097455,2022-05-16
18,"d",471.665601525516,2022-03-12
99,"d",604.550270664275,2022-02-16
46,"a",479.038294909491,2022-07-27
9,"b",559.728322948154,2022-07-22
79,"g",341.843140815808,2022-07-12
17,"h",539.1504050288,2022-07-12
7,"i",410.389828367982,2022-07-24
94,"e",580.919741008539,2022-04-26
8,"e",669.891934536055,2022-12-16
65,"f",345.400852111277,2022-05-09
9,"j",602.255789669874,2022-09-18
99,"a",474.996076368353,2022-08-31
25,"j",370.339823730495,2022-07-31
2,"e",513.51017877722,2022-05-09
11,"f",562.185780089124,2022-08-29
68,"e",398.687724670851,2022-05-12
40,"a",483.681760974208,2022-10-05
20,"j",596.663710666542,2022-01-25
11,"e",534.748526219163,2022-12-06
18,"h",516.637782645018,2022-04-28
54,"h",375.218943457404,2022-01-10
14,"a",401.51868479671,2022-11-02
67,"g",544.122656831088,2022-05-09
92,"c",437.771065530044,2022-10-04
67,"j",269.888827025372,2022-04-10
92,"d",553.537822286224,2022-07-09
93,"g",695.390196691451,2022-01-26
39,"g",623.187782262819,2022-03-21
23,"g",459.681786429755,2022-07-07
79,"f",376.621235734445,2022-02-23
87,"i",468.102900067884,2022-07-09
88,"d",542.872279232968,2022-05-10
40,"i",491.063620002761,2022-08-12
33,"c",513.280915416096,2022-10-09
37,"c",585.955077511128,2022-08-13
60,"h",416.34561376587,2022-11-24
29,"i",528.702200178501,2022-11-13
70,"a",551.664756830693,2022-04-05
25,"d",664.870228390432,2022-02-20
42,"j",207.337141169483,2022-11-15
26,"a",459.897603523305,2022-08-23
88,"j",226.648732332319,2022-08-25
44,"e",454.452950046652,2022-09-04
96,"i",593.584973183301,2022-10-12
8,"e",465.91751351266,2022-05-26
16,"h",469.882747414017,2022-04-07
39,"d",574.48420106712,2022-01-24
96,"b",429.678721097598,2022-08-26
65,"a",621.674243289364,2022-08-11
94,"c",631.937278288724,2022-01-05
58,"g",513.882873068791,2022-03-03
89,"h",543.631747453088,2022-01-22
56,"e",701.285427927796,2022-06-01
43,"b",562.610235932186,2022-10-27
67,"i",489.108573476966,2022-06-02
56,"j",550.250170088307,2022-08-20
22,"e",549.52791142602,2022-11-05
17,"f",336.425758622439,2022-12-24
84,"j",566.399159206708,2022-05-31
99,"f",614.779734508423,2022-02-15
14,"g",618.786023254221,2022-01-17
64,"d",512.209850273329,2022-06-18
24,"f",520.057410240328,2022-07-19
94,"f",492.169584959401,2022-02-11
8,"i",514.152753079503,2022-03-24
20,"c",563.27193886744,2022-11-18
74,"e",364.252085714979,2022-06-28
86,"j",694.575545625971,2022-07-17
50,"e",536.37933829485,2022-06-11
17,"i",528.527157252652,2022-04-13
9,"f",577.725703291693,2022-05-09
35,"a",339.287279452734,2022-08-08
85,"c",481.347750536772,2022-07-21
63,"h",565.791119957274,2022-08-28
57,"b",490.675317774597,2022-02-09
16,"c",488.312455316063,2022-05-05
52,"j",435.121894585305,2022-08-18
90,"a",576.789613286614,2022-01-10
99,"g",450.00655531446,2022-09-13
35,"c",494.957185779297,2022-02-12
54,"e",504.443761654169,2022-02-01
26,"h",281.538622765699,2022-03-18
13,"i",520.089494177215,2022-10-02
36,"a",483.267913598314,2022-07-13
47,"a",476.94334342899,2022-11-13
25,"a",382.573884491152,2022-12-09
28,"e",440.391463446378,2022-02-23
29,"h",291.07127345042,2022-06-30
77,"e",486.717305266368,2022-09-30
44,"d",374.584802875,2022-05-12
54,"d",410.212929680695,2022-07-07
85,"e",654.493126726369,2022-03-23
25,"h",585.052224798461,2022-05-22
29,"i",377.272780928247,2022-11-28
20,"b",482.950591116351,2022-11-02
93,"h",586.430543529498,2022-09-14
13,"c",509.712528814218,2022-04-29
77,"c",356.866937281436,2022-02-16
35,"e",514.545998695868,2022-04-15
55,"h",436.614436202686,2022-02-08
5,"e",397.627845887151,2022-11-01
56,"g",343.29308728541,2022-03-04
77,"j",563.106290359012,2022-05-07
87,"i",553.948271977535,2022-09-20
92,"h",521.151699919273,2022-02-20
44,"j",408.4726571106,2022-02-17
72,"f",526.329392071091,2022-10-16
38,"f",534.802267581504,2022-11-02
24,"d",506.480347682492,2022-03-23
80,"i",565.275912000471,2022-11-22
75,"i",390.307397185946,2022-04-11
87,"e",381.62888273262,2022-04-29
94,"a",538.742177906475,2022-04-29
96,"i",486.726152239026,2022-05-29
91,"j",599.660805280485,2022-12-04
48,"h",293.485764289048,2022-08-01
15,"e",582.878384102194,2022-05-04
65,"i",431.477216248152,2022-03-01
54,"g",445.296213184762,2022-02-15
10,"j",552.179939342021,2022-07-04
86,"i",279.228104772219,2022-03-19
42,"e",488.410260395646,2022-02-28
100,"j",434.800212115546,2022-11-10
41,"h",479.036987291145,2022-05-28
25,"g",505.690934195678,2022-03-31
94,"c",504.170705794907,2022-01-18
52,"i",446.18633550421,2022-08-18
37,"i",338.520507514634,2022-08-31
27,"e",672.966904258315,2022-10-27
73,"b",445.218145301378,2022-10-05
83,"d",449.780936700789,2022-11-15
35,"d",529.136449385564,2022-03-06
34,"h",376.317561761007,2022-03-06
63,"h",333.1103703745,2022-09-17
87,"a",669.112418977384,2022-09-24
76,"e",634.299231429813,2022-11-10
79,"b",466.609549575612,2022-09-26
49,"i",656.133392173985,2022-02-03
35,"a",479.033417815404,2022-06-25
29,"j",566.534671623881,2022-01-31
