Ticker,Date,Open,High,Low,Close,Adj Close,Volume,target
GOOG,2023-03-31,101.70999908447266,104.19000244140624,101.44000244140624,104.0,104.0,28086500,104.0
GOOG,2023-04-03,102.66999816894533,104.9499969482422,102.37999725341795,104.91000366210938,104.91000366210938,20719900,104.91000366210938
GOOG,2023-04-04,104.83999633789062,106.0999984741211,104.5999984741211,105.12000274658205,105.12000274658205,20377200,105.12000274658205
GOOG,2023-04-05,106.12000274658205,106.54000091552734,104.10199737548828,104.9499969482422,104.9499969482422,21864200,104.9499969482422
GOOG,2023-04-06,105.7699966430664,109.62999725341795,104.81500244140624,108.9000015258789,108.9000015258789,34684200,108.9000015258789
GOOG,2023-04-10,107.38999938964844,107.97000122070312,105.5999984741211,106.9499969482422,106.9499969482422,19741500,106.9499969482422
GOOG,2023-04-11,106.91999816894533,107.22000122070312,105.27999877929688,106.12000274658205,106.12000274658205,18721300,106.12000274658205
GOOG,2023-04-12,107.38999938964844,107.58699798583984,104.97000122070312,105.22000122070312,105.22000122070312,22761600,105.22000122070312
GOOG,2023-04-13,106.47000122070312,108.26499938964844,106.44000244140624,108.19000244140624,108.19000244140624,21650700,108.19000244140624
GOOG,2023-04-14,107.69000244140624,109.58000183105467,107.58999633789062,109.45999908447266,109.45999908447266,20745400,109.45999908447266
GOOG,2023-04-17,105.43000030517578,106.70999908447266,105.31999969482422,106.41999816894533,106.41999816894533,29043400,106.41999816894533
GOOG,2023-04-18,107.0,107.0500030517578,104.77999877929688,105.12000274658205,105.12000274658205,17641400,105.12000274658205
GOOG,2023-04-19,104.21499633789062,105.7249984741211,103.8000030517578,105.0199966430664,105.0199966430664,16732000,105.0199966430664
GOOG,2023-04-20,104.6500015258789,106.88800048828124,104.63999938964844,105.9000015258789,105.9000015258789,22515300,105.9000015258789
GOOG,2023-04-21,106.08999633789062,106.63999938964844,105.48500061035156,105.91000366210938,105.91000366210938,22369800,105.91000366210938
GOOG,2023-04-24,106.0500030517578,107.31999969482422,105.36000061035156,106.77999877929688,106.77999877929688,21410900,106.77999877929688
GOOG,2023-04-25,106.61000061035156,107.44000244140624,104.55999755859376,104.61000061035156,104.61000061035156,31408100,104.61000061035156
GOOG,2023-04-26,105.55999755859376,107.0199966430664,103.2699966430664,104.4499969482422,104.4499969482422,37068200,104.4499969482422
GOOG,2023-04-27,105.2300033569336,109.1500015258789,104.41999816894533,108.37000274658205,108.37000274658205,38235200,108.37000274658205
GOOG,2023-04-28,107.8000030517578,108.29000091552734,106.04000091552734,108.22000122070312,108.22000122070312,23957900,108.22000122070312
GOOG,2023-05-01,107.72000122070312,108.68000030517578,107.5,107.70999908447266,107.70999908447266,20926300,107.70999908447266
GOOG,2023-05-02,107.66000366210938,107.7300033569336,104.5,105.9800033569336,105.9800033569336,20343100,105.9800033569336
GOOG,2023-05-03,106.22000122070312,108.12999725341795,105.62000274658205,106.12000274658205,106.12000274658205,17116300,106.12000274658205
GOOG,2023-05-04,106.16000366210938,106.3000030517578,104.6999969482422,105.20999908447266,105.20999908447266,19780600,105.20999908447266
GOOG,2023-05-05,105.31999969482422,106.44000244140624,104.73899841308594,106.21499633789062,106.21499633789062,20705300,106.21499633789062
