headlines,description,content,url,category
JEE Main: Check Electrical Engineering category wise cut-off at IIT Mandi,JEE Main: IIT Mandi ranked at the 33rd spot amongst engineering colleges in the National Institutional Ranking Framework (NIRF) 2023 and 73rd in the overall category.,"IIT Mandi, which was established in 2009, has seen an increase in its opening rank for Electrical Engineering in the past five years.
As per the data available at the official website, the opening rank for Electrical Engineering at IIT Mandi has increased from around 2500 in 2019 to over 4800 in 2023. Similarly, the opening rank for open (female) category has also increased from nearly 6000 in 2019 to nearly 10,000 in 2023. Almost all categories have seen an increase in the opening ranks, except for ST category which saw a decline from around 700 last year to 200 in 2023.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/jee-main-iit-mandi-electrical-engineering-category-wise-cut-off-iit-jeemain-2024-jee-advanced-8960097/,education
"No glorification of toppers, results of routine tests to be kept confidential: Rajasthan govt guidelines for coaching centres",Guidelines direct the institutes to decide the batches alphabetically instead of the students' ranks and not to shuffle and segregate them in the middle of the course based on performances in the weekly assessments.,"No glorification of toppers, results of routine tests to be kept confidential, no segregation of students in special batches based on their ranks and a policy for easy exit and refund within 120 days are among the recommendations made in the Rajasthan government’s guidelines for coaching institutes.
The nine-page guidelines have been issued days after the state government set up a 15-member committee headed by Education Secretary Bhawani Singh Detha to examine the issue after record student suicides were reported from coaching hub Kota.
The guidelines, which have been framed in consultation with the coaching institutes and other stakeholders, restrict institutes from encouraging students below Class 9 to take admission in coaching institutes to prepare for medical and engineering entrance exams.
Also read | ‘None of these measures by Kota authorities will help us’: JEE, NEET aspirants complain
“Coaching institutes should not encourage students below Class 9 to take admission. They should give admission after screening tests and counselling to assess their interest. If any registered student below Class 9 wants to leave, the institute should provide them a full refund in 120 days,” the guidelines state.
There is a set of other recommendations for institutes to ease mental pressure on the students such as facial recognition to prevent faking attendance, mandatory weekly holidays, not holding exams on the day after a holiday and a code of conduct for faculty and hostels.
District collectors have been asked to sensitise all stakeholders in their respective areas and ensure that the guidelines are followed.
This year has seen the highest number of student suicides — 23 so far — with two ending their lives within a gap of a few hours on August 27.
ADVERTISEMENT
According to official figures, 23 students have committed suicide in Kota this year, the highest ever for the country’s coaching hub. Last year, the figure was 15.
The guidelines state legal action will be taken against the coaching institutes found violating the code of conduct. The regulations also mention a monitoring cell for the institutes that will be set up in Kota and Sikar.
The cell will have data of all the students studying in coaching institutes through a dedicated portal, to be developed soon by the state government.
ADVERTISEMENT
The guidelines have a provision for “easy exit and refund policy” within 120 days if students and parents feel any inconvenience and uneasiness.
It also directs the institutes to decide the batches alphabetically instead of the students’ ranks and not to shuffle and segregate them in the middle of the course based on performances in the weekly assessments.
Read | Is IIT’s late night culture is affecting students’ mental health
The guidelines also instruct the coaching institutes to not publish the results of routine tests in public and they should counsel the students individually, keeping their marksheets confidential.
Additionally, the guidelines prohibit the glorification of toppers by coaching institutes.
The Rajasthan government drafted a bill in 2022 to prohibit institutes from glorifying the success of toppers but it was not tabled in the assembly.
ADVERTISEMENT
The new guidelines also include mandatory gatekeeper training for the teachers, institute managers, other staff, and the wardens of hostels and paying guest accommodations to assess the students’ behavioural changes and take preventive measures.
“A trilateral memorandum of understanding will be signed with the National Institute of Mental Health and Neurosciences (NIMHANS), the state government and the people who daily communicate with the students such as coaching institutes and the hostel management for such training,” the guidelines say.
ADVERTISEMENT
The institutes have also been directed to appoint a sufficient number of professional psychiatrists and counsellors, who should be “recruited by NIMHANS or any psychology expert from a government medical college”, to keep a regular check on the students’ psychological health.
The students will also have to be counselled regularly. The first counselling should be done within 45 days of admission, followed by the second one after 90 days and the third one in 120 days.
ADVERTISEMENT
Vulnerable students assessed during the counselling sessions should be provided optional career counselling, it says.
Over 2.5 lakh students move to Kota annually to prepare for competitive exams such as the Joint Entrance Exam (JEE) for engineering and the National Eligibility-cum-Entrance Test (NEET) for admission to medical colleges.
With the record spike in suicide cases, the administration has taken several steps, including mandating installation of an anti-hanging device in fans and ordering coaching institutes to not take any exam for two months.
The anti-hanging device installation has been encouraged by the Kota Hostel Association since 2017 and finally mandated by the district administration this year.
The device uses a spring mechanism — if an object weighing more than 20 kilogrammes is hung from the fan, the spring attached to it expands, making it impossible for someone to commit suicide. A siren also goes off simultaneously.
“Anti-suicide nets” are also being installed in balconies and lobbies of hostels in Kota to prevent students from taking any extreme step.
The police in Kota are also roping in wardens, mess workers and tiffin service providers to look for any signs of depression or stress in the students staying in hostels and paying guest accommodations.
While the wardens are being encouraged to participate actively in the “darwaze pe dastak (knock on door)” campaign, the police have urged the mess workers and tiffin service providers to report if a student is absent from the mess repeatedly and skips meals or anyone’s tiffin is found unconsumed.",https://indianexpress.com/article/education/kota-jee-main-neet-coaching-no-glorification-of-toppers-results-to-be-kept-confidential-new-guidelines-8962017/,education
IIT Kanpur launches six new online PG programmes; no GATE scores needed,"IIT Kanpur New Programmes: Candidates can apply for the new online programmes at emasters.iitk.ac.in until October 31, and the classes will start in January 2024.","The Indian Institute of Technology (IIT) Kanpur has launched six new online postgraduate programmes. The registration for these programmes will be open till October 31.
Admission to these online programmes at IIT Kanpur will not require GATE scores. Interested candidates can apply at emasters.iitk.ac.in until October 31, and the classes will start in January 2024.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/iit-kanpur-new-online-pg-courses-without-gate-score-8961826/,education
"Amid diplomatic row: Canada’s top univ ‘safe, welcoming place’ for Indians, says its VC Saini","Speaking to The Indian Express, Saini said that while he cannot comment on the political side of the situation, his focus is on providing support to Indian students in his university in every way possible.","Canada’s top ranked university “continues to be a safe and welcoming space” for Indian students, its vice-chancellor has said even as he sought to downplay the ongoing diplomatic tension between the two countries as “moments that happen” but “are resolved eventually”. Deep Saini, the V-C of Montreal-based McGill University, however, added that India and Canada “need to work closely together and remain friendly”.
“Anything that happens at the diplomatic level, we have no control over it…The current situation is causing distress among Indian students but we are here for them. We are ready to help them in any way we can,” said Saini. The 68-year-old is the first person of Indian origin to head the more than two centuries old university, ranked 31 in the world and first in Canada in the QS Rankings 2023.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/study-abroad/diplomatic-tensions-canada-india-causing-distress-among-students-here-to-support-mcgill-deep-saini-8961767/,education
Study abroad: Countries that provide post-study work visa to Indians,A post-study work visa allows international students to stay back in the country and work for the local companies in a job profile that corresponds with their chosen education degree.,"— Yatharth Gulati
The desire to broaden horizons and embrace global learning is a shared dream among many students in India. According to a report presented in Parliament, there is an increase of almost 68 per cent in Indian students going abroad in pursuit of higher education in 2022. This number continued to increase unabated in the first eight months of 2023.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/study-abroad/study-abroad-countries-that-provide-post-study-work-visa-to-indians-8955428/,education
Assam Education Minister issues clarification: No change in SEBA fees for HSLC exam,The minister issued this clarification after a certain section of media circulated news of fees being increased.,"Assam’s minister for higher education and school education, Ranoj Pegu today issued a clarification that there is no hike in the examination fee of HSLC or Class 10 exam under Secondary Education Board of Assam (SEBA). The structure is the same as it was during last year.
The minister issued this clarification after a certain section of media circulated news of fees being increased, he said in a post on ‘X’.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/assam-education-minister-issues-clarification-no-change-in-seba-exam-fees-8961707/,education
"NEET UG Toppers’ Tips: ‘Keep revising important chapters, focus on NCERT,’ says AIR 10",NEET UG: Parth Khandelwal secured AIR 10 in medical entrance exam. He obtained 715 marks out of 720.,"NEET UG: Udaipur boy Parth Khandelwal was inspired to become a doctor when his sister cleared NEET UG 2019 and got selected for MBBS at SMS Medical College, Jaipur. He realised how noble the profession is and became determined to clear the National Eligibility cum Entrance Test (NEET) UG.
Khandelwal secured an India rank 10 in NEET UG 2023 with 715 marks out of 720. He secured a seat at the All India Institute of Medical Sciences (AIIMS), New Delhi. He wants to pursue medicine in future and wants to specialise in dermatology.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/neet-ug-2024-toppers-tips-keep-revising-important-chapters-ncert-books-8955679/,education
GATE 2024: Mock test links to be available in 2 weeks,"The GATE 2024 application date has been extended. Earlier set to get over on September 29, now the registration for GATE 2024 will conclude on October 13.","GATE 2024: The Graduate Aptitude Test in Engineering (GATE) 2023 organising body, the Indian Institute of Science (IISc) Bangalore will activate the mock test links in about two weeks, the GATE 2024 official X handle stated.
Through these GATE 2024 mock tests, candidates will be able to understand the exam process, select the correct answers in the exam format, save the correct answers and submit the online GATE exam; this will help the students in underatnding the exam pattern.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/gate-2024-mock-test-links-released-in-2-weeks-gate2024-iisc-ac-in-8961433/,education
"Karnataka PGCET Answer Key 2023: KEA answer keys for MBA, MCA, MTech issued",PGCET Answer Key 2023: The final answer key and the Karnataka PGCET 2023 result will be declared soon.,"Karnataka PGCET Answer Key 2023 Released: The Karnataka Examinations Authority (KEA) has released the answer keys of the Karnataka Post Graduate Common Entrance Test, or PGCET. The provisional Karnataka PGCET 2023 answer keys for the MCA, MBA and MTech are available for download at the official website — cetonline.karnataka.gov.in.
According to the Karnataka PGCET 2023 exam marking scheme, students will be awarded one mark each for every correct answer in Karnataka PGCET MBA. One mark each will be allotted for every correct answer in part A (60 questions), two marks each for correct response in part B (20 questions) of the PGCET MCA. The final answer key and the Karnataka PGCET 2023 result will be declared soon.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/kea-karnataka-pgcet-answer-key-2023-released-8961361/,education
DU PG Admission 2023: List of vacant seats against spot round 2 out,DU PG Admission 2023: DU will declare the allocations against the round-2 of spot admission on October 3 and candidates will be allowed to accept the seats between October 3 (5 pm) and October 5 (11:59 pm).,"DU PG Admission 2023: The University of Delhi (DU) has released the vacant seats list available against the second round of spot admission on Friday, September 29. In the DU PG 2023 round-2 spot admission round, the admitted students will be allowed to opt for upgrade in the programme in which they are already admitted.
Candidates who had applied for CSAS PG 2023 and are not admitted to any DU PG programme on the date and time of declaration of vacant seats in the second round of spot admission can participate. 
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/du-pg-admission-2023-delhi-university-releases-spot-round-2-vacant-seats-8961155/,education
"A lesson from IIT | Your engineering branches will matter less and less in the workplace of future, writes IIT Bombay professor","“We have not yet imagined the careers of the future. The best course of action, therefore, may be to continuously upgrade one’s skill set so that they may be used to address important moral and sociological issues facing humanity,” writes Santra.","(A Lesson from IIT is a weekly column by an IIT faculty member on learning, science and technology on campus and beyond. The column appears every Friday)
— Siddhartha Santra
Years after my graduation from IIT Kharagpur — 16 to be precise — here is a list of what five of my closest friends are: an IAS officer, a data-analytics entrepreneur, an engineering manager at Google, an expert mountaineer, and an executive director of financial engineering.
Let me tell you the branches they studied in random order: aerospace, civil, metallurgy, physics and mechanical engineering.
Here is a puzzle: Match the current jobs of my friends with their branches. Getting this right would make you among the less than 1 per cent (I tested it out with five people and only one got it right) of people likely to do so statistically.
But there is a reason I started off with this puzzle and it is to say that the branch of your undergraduate training often has little correlation with your long-term career.
Secondly, even those people who are regarded as successful in the long-run may not — and often do not — have a clear idea of their career path right from the outset.
Also Read | A Lesson from IIT | Why so many engineering students feel lost even after cracking tough entrance exams
The friends I have spoken of are fundamentally optimistic people who made the best of all life-choices, even the ones that were involuntary. In my opinion, therefore, fixating on branch choices and fretting about the “ideal branch” may be unnecessary. In fact, it may also be counterproductive even if the goal is a successful career as part of a happy life.
ADVERTISEMENT
I would like to tell engineering first years that your primary emotion should be curiosity and enthusiasm. You should not be driven by anxiety and unhealthy competition.
Please take a large-canvas view of life, recognise your own spectacular achievement and appreciate the opportunities your new social and physical environment brings to you. Realise that the skills — of self-discipline, self-accountability and self-awareness — you pick up at IIT will remain with you long after you may have forgotten the details of your favourite course.
Most importantly, consider the branch of study as only the means to the bigger goal of your college experience.
ADVERTISEMENT
Also, please do not obsess over which IIT you join. Put your best foot forward wherever you go.
At most IITs, the academic structure allows students to pursue their interests across departments and fields. This can happen via a minor degree, cross-departmental projects, or simply via conversations and guided reading projects with a faculty in the student’s area of interest.
For example, all departments at IIT Bombay offer students from other departments an option to complete a mix of electives that can lead to a minor degree. So, we have students from a wide set of departments, ranging from CSE to mechanical engineering, who can get a minor degree in physics.
Students can also formally do their BTech projects with a co-supervisor from a different department. Alternatively, students can “audit” courses of their interest in any department, meaning they can learn about a topic by attending lectures without needing to take the exams.
Also Read | Behind IITians opting for non-core jobs are structural issues of JEE Advanced, rigid curriculum, explain IIT-Delhi professors
You can also just approach a faculty member and have a conversation with them.
Your branch does not limit your pursuit of knowledge in any area.
ADVERTISEMENT
It is hard to predict the specific technologies or skills that will be needed for jobs in a decade from now.
The future world will require experts in policies and technologies related to sustainability, circular economy, artificial intelligence, cryptocurrencies, genetic-manipulation based therapies and quantum information processing, among others. Given that career trajectories in this age are so nonlinear. it may not be very useful to insist on an optimal choice for the branch of your college degree.
ADVERTISEMENT
We have not yet imagined the careers of the future. Thus, the best course of action may be to continuously upgrade one’s skill set so that they may be used to address important moral and sociological issues facing humanity.
I leave you with one more personal anecdote. Among the eleven of us who formed the graduating class of 2007 in physics from IIT Kharagpur, ten have gone on to have very successful careers that are not related to physics. As for the puzzle: the careers and branches were listed in corresponding order.
ADVERTISEMENT
(The writer is assistant professor, Department of Physics, IIT Bombay)",https://indianexpress.com/article/education/your-engineering-branches-will-matter-less-and-less-in-the-workplace-of-the-future-writes-iit-bombay-professor-jeemain-2024-jee-advanced-8960573/,education
"Times Higher Education Rankings: Old IITs continue to boycott; 16 private, 28 public Indian varsities in top 1,000","A record 91 Indian institutions, including 16 private and 28 public Indian universities, found a place among the top 1,000 in THE Rankings 2024 released on Wednesday.","THE SIX older Indian Institutes of Technology (Bombay, Madras, Delhi, Roorkee, Kanpur, Kharagpur) — ranked the highest in domestic ratings — boycotted the Times Higher Education (THE) World University Rankings for the fourth year in a row, citing a lack of “transparency” in their assessment.
A record 91 Indian institutions, including 16 private and 28 public Indian universities, found a place among the top 1,000 in THE Rankings 2024 released on Wednesday.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/old-iits-continue-to-boycott-16-private-28-public-indian-varsities-in-top-1000-in-times-higher-education-rankings-8960901/,education
AIIMS INI CET January 2024: Final registration deadline extended till October 14,AIIMS INI-CET January 2024: Candidates can register themselves on the official website— aiimsexams.ac.in.,"AIIMS INI-CET January 2024: The All India Institute of Medical Sciences (AIIMS), New Delhi has revised the schedule of final registration of INI-CET for admission to MD, MS, MDS and DM, MCh (6 years) courses for January 2024 session.
Also Read | NEET PG 2023 round-3 seat allotment list released at mcc.nic.in
As per the revised schedule candidates can register, complete their application form and edit it from September 30 to October 14. Candidates can register themselves on the official website— aiimsexams.ac.in. The exam will be conducted on November 5.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/aiims-ini-cet-january-2024-final-registration-deadline-extended-to-october-14-aiimsexams-ac-in-8960687/,education
"DU Admissions 2023 BA LLB/ BBA LLB: Applications open, CLAT score mandatory",DU Admissions 2023 BA LLB/ BBA LLB: Candidates can register themselves at the official website — law.uod.ac.in.,"DU Admissions 2023 BA LLB/ BBA LLB: The Faculty of Law at Delhi University (DU) has started the registration process for BA LLB and BBA LLB, admissions for which will be done on the basis of all India ranks secured in Common Law Admission Test (CLAT) 2023 only.
Interested candidates can register themselves at the official website — law.uod.ac.in.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/du-admissions-2023-ba-llb-bba-llb-applications-open-clat-8960193/,education
"DU Admissions 2023: UG admissions to end tomorrow, PG and BTech on October 14",DU Admissions 2023: As per the schedule released by the university for undergraduate programmes today (September 28) is the last day to submit fees for allotted seats. The deadline for acceptance is 5 pm.,"DU Admissions 2023: The University of Delhi will conclude admissions for UG programmes on September 30, PG and BTech programmes on October 14. There are spot admission rounds going on for all three.
As per the schedule released by the university for undergraduate programmes, September 28 is the last day to submit fees for allotted seats. The deadline for acceptance is 5 pm. The verification and approval of online applications is also underway and will conclude September 29 at 5 pm. Last date for payment of fees is September 30 till 5 pm.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/du-to-conclude-ug-admissions-on-september-30-pg-and-btech-on-october-14-8960147/,education
"BITS Pilani, ICWA ink MoU for student internships at Rajya Sabha","The Vice President was on a visit to the institute along with Union Minister for Law and Justice, Arjun Ram Meghwal.","The Birla Institute of Technology and Science (BITS) Pilani signed an MoU with the Indian Council of World Affairs. Through this partnership, five BITS Pilani students will be selected for internships at Rajya Sabha. As a part of this partnership, BITS Pilani students will also be given the opportunity to visit Rajya Sabha as guests.
This MoU was announced by Vice President Jagdeep Dhankar, while he was on a visit to the institute along with Union Minister for Law and Justice, Arjun Ram Meghwal.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/bits-pilani-signs-mou-with-icwa-for-student-internships-at-rajya-sabha-8959908/,education
"IDP Education, SBI collaborate for study abroad education loans",IDP has already established partnerships with ICICI Bank and HDFC Credila.,"The State Bank of India has joined hands with IDP Education, an international education services, to assist students seeking education loans for their overseas studies.
Through this partnership, IDP Education and the State Bank of India are aiming to combine their expertise and simplify the financing journey for aspiring students pursuing education abroad.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/study-abroad/idp-education-sbi-join-hands-for-study-abroad-education-loans-8959764/,education
"Ministries of Education, Skill Development and Entrepreneurship signs 8 MoUs with IBM","IBM will also modify CBSE’s AI curriculum for classes 11 and 12, develop a cyber skilling and blockchain curriculum for high school students. It will be hosted on IBM SkillsBuild.","The Ministries of Education and Skill Development and Entrepreneurship has signed 8 memorandums of understanding (MoUs) with IBM on digital skilling and skilling in emerging technologies. The collaboration will focus on co-creation of curriculum for skilling learners across school education, higher education and vocational skills on emerging technologies such as AI, cybersecurity, cloud computing and professional development skills.
Union Minister for Education and Skill Development and Entrepreneurship, Dharmendra Pradhan was present at the event.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/ministries-of-education-skill-development-and-entrepreneurship-signs-8-mous-with-ibm-on-digital-skilling-8959807/,education
NEET PG 2023: Seat allotment list for round 3 out at mcc.nic.in,NEET PG 2023 Seat Allotment Result: Candidates who got upgraded in round 3 will not have any claim on earlier round allotted seats.,"NEET PG 2023: The Medical Counselling Committee (MCC) has issued the seat allotment result of round 3 of the National Eligibility cum Entrance Test Postgraduate (NEET PG). The MCC has made the MD, MS NEET PG round-3 seat allotment result link available at the official website — mcc.nic.in. 
The MCC has prepared the NEET PG round 3 merit list on the basis of the choices filled by the candidates during the NEET PG choice-filling window.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/neet-pg-2023-round-3-seat-allotment-list-released-mcc-nic-in-8958575/,education
"IIT Ropar Placements: Average salary, placed students increase despite Covid slowdown","The average placement package in IIT Ropar has increased from 15.85 lakh per annum in 2019-20 to 20.24 lakh per annum in 2021-22, and 20.99 lakh per annum in 2022-23. ","JEE Main: IIT Ropar has seen an increase in the number of registered and placed students in the past five years. The number of registered students has seen a drastic increase from 82 to 281 between 2017-18 and 2022-23, and similarly, the number of placed students has also jumped from 74 to 231 in the same time period.
As per the data available by IIT Ropar, 82 undergraduate students had registered for placements in 2017-18, which then increased to 88 in 2018-19 and 113 in 2019-20. However, the number then jumped to 252 and then to 281 in 2021-22 and 2022-23 respectively.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/iit-ropar-placements-average-salary-placed-students-jee-main-8955222/,education
THE Rankings 2024: IISc ranked best in India; Oxford University best in world,"This year, 91 Indian institutions are included in the list. Anna University, Jamia Millia Islamia, Mahatma Gandhi University, Shoolini University of Biotechnology and Management Sciences have been ranked as second highest universities in India.","THE Rankings 2024: In a first, there are a record-breaking number of Indian universities in Times Higher Education’s World University Rankings 2024. The top university in India, the Indian Institute of Science, has returned to the global top 250, coming in the 201-250 band, for the first time since 2017, in the largest edition of Times Higher Education’s (THE) World University Rankings.
The second highest ranked universities in India are Anna University, Jamia Millia Islamia, Mahatma Gandhi University, Shoolini University of Biotechnology and Management Sciences, which are all in the 501-600 band.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/the-rankings-2024-iisc-ranked-best-in-india-oxford-university-best-in-world-8959549/,education
NEET PG 2023: Delhi High Court issues notice to centre on plea challenging zero cut-off,"The petitioners to the case also informed the Delhi High Court that they had sent a representation to the Union Health Ministry on Saturday, September 23 seeking clarity on the order and requesting withdrawal of it.","The Delhi High Court has issued a notice to centre on a plea challenging the National Eligibility cum Entrance Test Postgraduate (NEET PG) cut-off percentile being reduced.
Recently, the NEET PG 2023 cut-off percentile was reduced to zero for all categories. Three Maharashtra doctors have moved the plea stating that reducing the cut-off percentile to 0 “fades away the entire purpose of a ‘National Eligibility cum Entrance test’ if the quotient of ‘eligibility’ itself is diluted”.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/neet-pg-2023-delhi-high-court-issues-notice-to-centre-on-plea-challenging-zero-cut-off-8958886/,education
"University of Toronto assures Indian students with support desks; assures assistance in immigration, mental health","Study Abroad: University of Toronto has come up with resources for international students, including immigration and visa supports; academic support services and considerations and a mental health portal.","Saying that the situation around India-Canada is evolving rapidly causing uncertainty and stress, the University of Toronto is assuring all its students and faculty that it will continue providing support. The university has come up with resources for international students, including immigration and visa supports; academic support services and considerations and a mental health portal.
The academic support services or considerations have an undergraduate students helpdesk where students can contact their faculty or college registrar and the graduate students can contact their department or the school of graduate studies for help. Also, the personal support services has mental health portal and the U of T Telus Health Student Support wherein students will be provided 24/7 support via phone or chat.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/study-abroad/university-of-toronto-updates-students-with-support-desks-assures-assistance-in-immigration-mental-health-india-canada-relationship-8958849/,education
Life in a Foreign University | Battled Covid with strength of diversity: Indian student shares experience of Australian degree,"Be it finding the right part-time job opportunities or fearing the prices of groceries in comparison to INR, this Indian girl had a rollercoaster ride in Australia, but it was 'totally worth it', she says.","(This letter is part of a series by The Indian Express where we bring to you the experiences of students at different foreign universities. From scholarships and loans to food and cultural experiences — students tell us how life is different in those countries and things they are learning other than academics)
— Kashish Mehan
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/study-abroad/life-in-a-foreign-university-battled-covid-with-strength-of-diversity-indian-student-shares-experience-of-australian-degree-8917824/,education
"CUET UG 2024: Understand the syllabus, analyse exam pattern; follow this preparation plan","In this fiercely competitive landscape, the aspirants need to have a holistic approach towards preparing for this test, if they have to succeed in it.","— Bhavuk Pujara
Clearing the Common University Entrance Test for Undergraduate (CUET UG) is important for aspiring college students as it opens the door to some of the best universities in India.",https://indianexpress.com/article/education/cuet-ug-2024-understand-the-syllabus-analyse-exam-pattern-follow-this-preparation-plan-8957280/,education
NEET PG 2023 round-3 choice locking starts,NEET PG Counselling 2023: “The Choice Locking will get activated from 6 am of September 27” a statement on the mcc.nic.in website read.,"NEET PG 2023 Counselling: The Medical Counselling Committee (MCC) has started the National Eligibility cum Entrance Test Postgraduate (NEET PG) choice locking facility against the third round of counselling process. The NEET PG 2023 round-3 choice filling window closed at 8 am today, September 27. The choice filling and locking window reopened after the NEET PG cut-off 2023 percentile was reduced to 0.
“The Choice Locking will get activated from 6 am of September 27” a statement on the mcc.nic.in website read.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/neet-pg-2023-round-3-choice-locking-starts-8958171/,education
J&K gets first space lab for government school students,The students of Class 6 to 12 in government schools will also have the opportunity to receive skill development training sessions from this lab.,"The Union Territory of Jammu and Kashmir has inaugurated its first space lab at Government Higher Secondary School Boys, Kishtwar. The space lab is specially designed for the government school students. The space lab, developed under the ISRO space tutor programme by Vyomika Space Academy was funded by the Directorate of Education Jammu.
The inaugural ceremony was held at Government Higher Secondary School Boys Kishtwar in the presence of Deputy Commissioner Kishtwar, Dr Devansh Yadav, Chief Education Officer Prehlad Bhagat and I/C Principal of the host school Sandeep Rathore. Students and staff of the school were also present to witness this landmark cosmic event.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/jammu-and-kashmir-administration-inaugurates-first-space-lab-for-government-school-students-in-kishtwar-8958091/,education
"JEE Main 2024: Tips and tricks to ace Physics, Chemistry, Mathematics","Achieving a perfect 100 or a maximum score in JEE Physics, Chemistry, and Mathematics is a challenging but attainable goal. Check tips to ace your JEE Main 2024.","— Ajay Sharma
Numerous students around India experience a turning point when they take the Joint Entrance Examination (JEE). JEE is essential to get admission in the Indian Institute of Technology (IITs), the National Institutes of Technology (NITs) and IIITs.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/jee-main-2024-tips-and-tricks-to-ace-physics-chemistry-and-mathematics-8947246/,education
Stakeholders flag concerns over private players’ role in upgrading govt schools,Another major point of contention is the provision for donors to add their name of choice to the name of the school during their tenure.,"There have been mixed reactions among various stakeholders to the school adoption scheme approved by the Maharashtra government last week, as per which private companies, NGOs and individual donors can ‘adopt’ over 65,000 government-run schools in the state for a tenure of five or 10 years.
While some feel that this scheme will bring the much-needed improvement in the infrastructure and quality of schools, others are sceptical about the involvement of private donors and feel this could increase the disparity between quality of schools in urban and rural areas.
This story is subscriber only!

Now subscribe at a special discount of 15% Use Code: ELECTION15
Subscribe Now
Already a subscriber? Sign in",https://indianexpress.com/article/education/stakeholders-flag-concerns-over-private-players-role-in-upgrading-govt-schools-8957755/,education
