movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0067277,Johnny Got His Gun,1971,R,111 min,"Drama, War",7.8,"During World War I, a patriotic young American is rendered blind, deaf, limbless, and mute by a horrific artillery shell attack. Trapped in what's left of his body, he desperately looks for a way to end his life.",Dalton Trumbo,/name/nm0874308/,"Timothy Bottoms, 
Kathy Fields, 
Marsha Hunt, 
Jason Robards","/name/nm0000961/,/name/nm0276293/,/name/nm0402554/,/name/nm0001673/",17332.0,545402.0
tt0077362,Coming Home,1978,R,127 min,"Drama, Romance, War",7.3,A woman whose husband is fighting in Vietnam falls in love with another man who suffered a paralyzing combat injury there.,Hal Ashby,/name/nm0000797/,"Jane Fonda, 
Jon Voight, 
Bruce Dern, 
Penelope Milford","/name/nm0000404/,/name/nm0000685/,/name/nm0001136/,/name/nm0587340/",13885.0,32653905.0
tt13063384,Burial,2022,,95 min,"Thriller, War",4.9,A small group of Russian soldiers have the task of taking Hitler's discovered remains back to Stalin in Moscow.,Ben Parker,/name/nm3951225/,"Charlotte Vega, 
Tom Felton, 
Harriet Walter, 
Barry Ward","/name/nm5256984/,/name/nm0271657/,/name/nm0910040/,/name/nm0911395/",1333.0,
tt6508228,Ghosts of War,2020,R,94 min,"Fantasy, Horror, Thriller",5.6,Five American soldiers assigned to hold a French Chateau near the end of World War II. This unexpected respite quickly descends into madness when they encounter a supernatural enemy more terrifying than anything seen on the battlefield.,Eric Bress,/name/nm0107774/,"Brenton Thwaites, 
Kyle Gallner, 
Alan Ritchson, 
Theo Rossi","/name/nm4154798/,/name/nm0973177/,/name/nm2024927/,/name/nm0744331/",10908.0,
tt2368254,A Private War,2018,R,110 min,"Biography, Drama, War",6.7,"One of the most celebrated war correspondents of our time, Marie Colvin is an utterly fearless and rebellious spirit, driven to the frontline of conflicts across the globe to give voice to the voiceless.",Matthew Heineman,/name/nm1292648/,"Rosamund Pike, 
Alexandra Moen, 
Tom Hollander, 
Faye Marsay","/name/nm0683253/,/name/nm1752186/,/name/nm0390903/,/name/nm3849670/",19908.0,1633208.0
tt12058584,Chess Story,2021,,110 min,"Drama, Thriller, War",6.8,"To withstand the psychological torture of the Gestapo, a lawyer imprisoned by the Nazis finds refuge in the world of chess.",Philipp Stölzl,/name/nm0836715/,"Oliver Masucci, 
Dieter Bernhardt, 
Elias Gabele, 
Birgit Minichmayr","/name/nm0557908/,/name/nm10475924/,/name/nm4971072/,/name/nm0591352/",2868.0,
tt0078875,The Tin Drum,1979,R,142 min,"Drama, War",7.5,"In 1924, Oskar Matzerath is born in the Free City of Danzig. At age three, he falls down a flight of stairs and stops growing. In 1939, World War II breaks out.",Volker Schlöndorff,/name/nm0772522/,"David Bennent, 
Mario Adorf, 
Angela Winkler, 
Katharina Thalbach","/name/nm0000908/,/name/nm0000728/,/name/nm0935190/,/name/nm0856918/",24742.0,
tt0449994,Jodhaa Akbar,2008,Not Rated,213 min,"Action, Drama, History",7.5,"A sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal emperor, Akbar, and a Rajput princess, Jodha.",Ashutosh Gowariker,/name/nm0332950/,"Hrithik Roshan, 
Aishwarya Rai Bachchan, 
Sonu Sood, 
Poonam Sinha","/name/nm0004335/,/name/nm0706787/,/name/nm1399243/,/name/nm0464521/",33250.0,3440718.0
tt0090927,The Delta Force,1986,R,125 min,"Action, Adventure, Drama",5.6,"After a plane is hijacked by terrorists, The Delta Force is sent in to resolve the crisis.",Menahem Golan,/name/nm0324875/,"Chuck Norris, 
Lee Marvin, 
Martin Balsam, 
Joey Bishop","/name/nm0001569/,/name/nm0001511/,/name/nm0000842/,/name/nm0084086/",20868.0,17768900.0
tt3901826,The Breadwinner,2017,PG-13,94 min,"Animation, Drama, Family",7.7,"In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family.",Nora Twomey,/name/nm1316072/,"Saara Chaudry, 
Soma Chhaya, 
Noorin Gulamgaus, 
Laara Sadiq","/name/nm4740113/,/name/nm6154971/,/name/nm6225541/,/name/nm0755499/",26375.0,312381.0
tt4084744,Battle for Sevastopol,2015,,110 min,"Action, Biography, Drama",7.0,"A story of Lyudmila Pavlichenko, the most successful female sniper in history.",Sergey Mokritskiy,/name/nm0596364/,"Yuliya Peresild, 
Evgeniy Tsyganov, 
Oleg Vasilkov, 
Nikita Tarasov","/name/nm2099738/,/name/nm1142921/,/name/nm0890548/,/name/nm1649967/",12914.0,
tt9415108,The Auschwitz Report,2021,,94 min,"Drama, History, War",6.6,"This is the true story of Freddy and Walter--two young Slovak Jews, who were deported to Auschwitz in 1942. On 10 April 1944, after meticulous planning, and with the help and resilience of ...                See full summary »",Peter Bebjak,/name/nm1298152/,"Noel Czuczor, 
Peter Ondrejicka, 
Florian Panzner, 
Jan Nedbal","/name/nm7462417/,/name/nm7912847/,/name/nm0659959/,/name/nm8777950/",2243.0,
tt0085933,Merry Christmas Mr. Lawrence,1983,R,123 min,"Drama, War",7.2,"During W.W. II, a British colonel tries to bridge the cultural divides between a British P.O.W. and the Japanese camp commander in order to avoid blood-shed.",Nagisa Ôshima,/name/nm0651915/,"David Bowie, 
Tom Conti, 
Ryuichi Sakamoto, 
Takeshi Kitano","/name/nm0000309/,/name/nm0002018/,/name/nm0757098/,/name/nm0001429/",18305.0,2306560.0
tt0085218,Barefoot Gen,1983,TV-PG,83 min,"Animation, Biography, Drama",8.0,"A powerful statement against war, Barefoot Gen is a disturbing story about the effect of the atomic bomb on a boy's life and the lives of the Japanese people.",Mori Masaki,/name/nm0556048/,"Issei Miyazaki, 
Catherine Battistone, 
Yoshie Shimamura, 
Iona Morris","/name/nm0594506/,/name/nm0061486/,/name/nm1455862/,/name/nm0606599/",8220.0,
tt0069280,Slaughterhouse-Five,1972,R,104 min,"Comedy, Drama, Sci-Fi",6.8,Billy Pilgrim has mysteriously become unstuck in time. He goes on an uncontrollable trip back and forth from his birth in New York to life on a distant planet and back again to the horrors of the 1945 fire-bombing of Dresden.,George Roy Hill,/name/nm0001351/,"Michael Sacks, 
Ron Leibman, 
Eugene Roche, 
Sharon Gans","/name/nm0755310/,/name/nm0500038/,/name/nm0733929/,/name/nm0304535/",13357.0,569618.0
tt6864046,Shadow,2018,Not Rated,116 min,"Action, Adventure, Drama",7.0,"In a Chinese royal court, an army commander secretly trains a ""shadow"" to retake a city against the wishes of the king.",Yimou Zhang,/name/nm0955443/,"Chao Deng, 
Li Sun, 
Ryan Zheng, 
Qianyuan Wang","/name/nm2874732/,/name/nm2111748/,/name/nm4404779/,/name/nm3511805/",16585.0,521396.0
tt0099005,Air America,1990,R,113 min,"Action, Comedy, War",5.8,A young pilot finds himself recruited unwittingly into a covert and corrupt CIA airlift operation in Laos during the Vietnam conflict.,Roger Spottiswoode,/name/nm0006854/,"Mel Gibson, 
Robert Downey Jr., 
Nancy Travis, 
Ken Jenkins","/name/nm0000154/,/name/nm0000375/,/name/nm0001802/,/name/nm0420898/",29311.0,31053601.0
tt14454876,Golda,2023,PG-13,100 min,"Biography, Drama, History",,"Focuses on the intensely dramatic and high-stakes responsibilities and decisions that Golda Meir, also known as the 'Iron Lady of Israel' faced during the Yom Kippur War.",Guy Nattiv,/name/nm1142235/,"Helen Mirren, 
Zed Josef, 
Claudette Williams, 
Henry Goodman","/name/nm0000545/,/name/nm7546218/,/name/nm1186617/,/name/nm0329094/",,
tt1657517,The Song of Names,2019,PG-13,113 min,"Drama, Music, Mystery",6.5,"Several years after his childhood friend, a violin prodigy, disappears on the eve of his first solo concert, an Englishman travels throughout Europe to find him.",François Girard,/name/nm0320660/,"Eddie Izzard, 
Gerran Howell, 
Stanley Townsend, 
Amy Sloan","/name/nm0412850/,/name/nm2228294/,/name/nm0870199/,/name/nm0805930/",4606.0,
tt17633184,War Sailor,2022,,150 min,"Drama, War",7.6,"The sailor Alfred is in the middle of the Atlantic Ocean when World War II breaks out. Suddenly the sailors are in the front of the war, without any weapons.",Gunnar Vikene,/name/nm0897243/,"Kristoffer Joner, 
Pål Sverre Hagen, 
Ine Marie Wilmann, 
Henrikke Lund Olsen","/name/nm0427379/,/name/nm1914298/,/name/nm3462742/,/name/nm13462298/",1006.0,
tt0479537,Seraphim Falls,2006,R,115 min,"Action, Drama, Thriller",6.6,"After the end of the American Civil War, a former Confederate colonel hunts down a former Yankee officer with whom he has a grudge.",David Von Ancken,/name/nm1204568/,"Pierce Brosnan, 
Liam Neeson, 
Anjelica Huston, 
Michael Wincott","/name/nm0000112/,/name/nm0000553/,/name/nm0001378/,/name/nm0000699/",32465.0,418296.0
tt0260991,Joint Security Area,2000,Not Rated,110 min,"Action, Drama, Thriller",7.7,"After a shooting incident at the North/South Korean border/DMZ leaves 2 North Korean soldiers dead, a neutral Swiss/Swedish team investigates, what actually happened.",Park Chan-wook,/name/nm0661791/,"Lee Yeong-ae, 
Lee Byung-hun, 
Song Kang-ho, 
Kim Tae-woo","/name/nm0498472/,/name/nm0496932/,/name/nm0814280/,/name/nm0453705/",31553.0,
tt7042862,The Man Who Killed Hitler and Then the Bigfoot,2018,Not Rated,98 min,"Adventure, Drama, Sci-Fi",5.7,A legendary American war veteran is recruited to hunt a mythical creature.,Robert D. Krzykowski,/name/nm2421238/,"Sam Elliott, 
Rocco Gioffre, 
Aidan Turner, 
Melissa Jalali","/name/nm0000385/,/name/nm0320219/,/name/nm2636108/,/name/nm2781226/",12769.0,
tt14270848,Robbing Mussolini,2022,TV-MA,90 min,"Action, Comedy, Crime",5.4,A Milanese wartime entrepreneur forms a band of misfits and rogues to stage an elaborate heist of a legendary treasure belonging to Benito Mussolini.,Renato De Maria,/name/nm0210101/,"Pietro Castellitto, 
Matilda De Angelis, 
Tommaso Ragno, 
Isabella Ferrari","/name/nm3661207/,/name/nm7006860/,/name/nm0706556/,/name/nm0274088/",1920.0,
tt0015648,Battleship Potemkin,1925,Not Rated,66 min,"Drama, History, Thriller",7.9,"In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre.",Sergei Eisenstein,/name/nm0001178/,"Aleksandr Antonov, 
Vladimir Barskiy, 
Grigoriy Aleksandrov, 
Ivan Bobrov","/name/nm0031446/,/name/nm0058290/,/name/nm0017893/,/name/nm0090434/",58845.0,50970.0
tt1667354,The Painted Bird,2019,Unrated,169 min,"Drama, Thriller, War",7.3,A young Jewish boy somewhere in Eastern Europe seeks refuge during World War II where he encounters many different characters.,Václav Marhoul,/name/nm0546905/,"Petr Kotlár, 
Nina Sunevic, 
Alla Sokolova, 
Stanislav Bilyi","/name/nm8746600/,/name/nm8834865/,/name/nm0812485/,/name/nm11548282/",6635.0,
tt11068094,White Bird: A Wonder Story,2023,,122 min,"Biography, Drama, Family",,"Based on the book by the best-selling author of Wonder, this uplifting movie shows how one act of kindness can live on forever",Marc Forster,/name/nm0286975/,"Helen Mirren, 
Gillian Anderson, 
Bryce Gheisar, 
Olivia Ross","/name/nm0000545/,/name/nm0000096/,/name/nm7291339/,/name/nm2684840/",,
tt0075163,Madam Kitty,1976,X,129 min,"Drama, War",5.4,"Kitty runs a brothel in Nazi Germany where the soldiers come to ""relax"". Recording devices have been installed in each room by a power-hungry army official, who plans to use the information to blackmail Hitler and gain power himself.",Tinto Brass,/name/nm0000972/,"Helmut Berger, 
Ingrid Thulin, 
Teresa Ann Savoy, 
John Steiner","/name/nm0000918/,/name/nm0862026/,/name/nm0767930/,/name/nm0825952/",4709.0,
tt15482240,Oluja,2023,,157 min,"Drama, War",8.3,Follow the story of the people who were expelled from Krajina in 1995 and the suffering of the Serb people in Croatia.,Milos Radunovic,/name/nm3866025/,"Marko Bacovic, 
Novak Bilbija, 
Jelena Covic, 
Vahid Dzankovic","/name/nm0045855/,/name/nm0082144/,/name/nm0184473/,/name/nm7983081/",457.0,
tt2493486,Last Knights,2015,R,115 min,"Action, Drama, History",6.1,A fallen warrior rises against a corrupt and sadistic ruler to avenge his dishonored master.,Kazuaki Kiriya,/name/nm1589546/,"Clive Owen, 
Morgan Freeman, 
Aksel Hennie, 
Payman Maadi","/name/nm0654110/,/name/nm0000151/,/name/nm0377336/,/name/nm1818216/",43985.0,
tt0063794,War and Peace,1965,GP,453 min,"Drama, Romance, War",8.3,The Russian aristocracy prepares for the French invasion on the eve of 1812.,Sergey Bondarchuk,/name/nm0094083/,"Lyudmila Saveleva, 
Vyacheslav Tikhonov, 
Sergey Bondarchuk, 
Boris Zakhava","/name/nm0767567/,/name/nm0863146/,/name/nm0094083/,/name/nm0952294/",7617.0,134686.0
tt3808342,Son of Saul,2015,R,107 min,"Drama, War",7.4,A Jewish-Hungarian concentration camp prisoner sets out to give a child he mistook for his son a proper burial.,László Nemes,/name/nm1841577/,"Géza Röhrig, 
Levente Molnár, 
Urs Rechn, 
Todd Charmont","/name/nm2764022/,/name/nm4112928/,/name/nm0714455/,/name/nm1052273/",49665.0,1777043.0
tt0891527,Lions for Lambs,2007,R,92 min,"Crime, Drama, Mystery",6.2,"Injuries sustained by two Army rangers behind enemy lines in Afghanistan set off a sequence of events involving a congressman, a journalist and a professor.",Robert Redford,/name/nm0000602/,"Tom Cruise, 
Meryl Streep, 
Robert Redford, 
Michael Peña","/name/nm0000129/,/name/nm0000658/,/name/nm0000602/,/name/nm0671567/",50923.0,15002854.0
tt0258068,The Quiet American,2002,R,101 min,"Drama, Romance, Thriller",7.0,An old British reporter vies with a young U.S. doctor for the affections of a beautiful Vietnamese woman.,Phillip Noyce,/name/nm0637518/,"Michael Caine, 
Brendan Fraser, 
Thi Hai Yen Do, 
Rade Serbedzija","/name/nm0000323/,/name/nm0000409/,/name/nm0229498/,/name/nm0784884/",28790.0,12987647.0
tt0093170,Man Behind the Sun,1988,Not Rated,105 min,"Drama, History, Horror",6.1,"Japanese troops round up Chinese and Russian prisoners of war and take them to unit 731, where they're horribly tortured and experimented on to test new biological weapons.",Tun-Fei Mou,/name/nm1004738/,"Gang Wang, 
Dai Yao Wu, 
Runshen Wang, 
Zhe Quan","/name/nm13349065/,/name/nm2507046/,/name/nm1253696/,/name/nm2503874/",6774.0,
tt0110712,Of Love and Shadows,1994,R,103 min,"Drama, Romance, Thriller",5.0,"Chile 1973 is ruled by the dictator Pinochet. The wealthy don't see the violence, terror, executions etc. including Irene. She's engaged to an officer in the fascist military. She meets Francisco who opens her eyes to truth and love.",Betty Kaplan,/name/nm0438201/,"Antonio Banderas, 
Jennifer Connelly, 
Stefania Sandrelli, 
Diego Wallraff","/name/nm0000104/,/name/nm0000124/,/name/nm0762248/,/name/nm0909355/",2258.0,19710.0
tt0077572,Force 10 from Navarone,1978,PG,118 min,"Action, Drama, War",6.4,"During World War II, several oddly assorted military experts are teamed in a mission to raid and destroy a bridge vital to enemy strategy.",Guy Hamilton,/name/nm0357891/,"Harrison Ford, 
Robert Shaw, 
Edward Fox, 
Franco Nero","/name/nm0000148/,/name/nm0001727/,/name/nm0002081/,/name/nm0626259/",18643.0,
tt0454824,Flyboys,2006,PG-13,140 min,"Action, Drama, History",6.5,"The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.",Tony Bill,/name/nm0082300/,"James Franco, 
Jean Reno, 
Jennifer Decker, 
Scott Hazell","/name/nm0290556/,/name/nm0000606/,/name/nm0213847/,/name/nm2281941/",43328.0,13082288.0
tt0157583,Enigma,2001,R,119 min,"Drama, Mystery, Romance",6.4,A young genius frantically races against time to crack an enemy code and solve the mystery surrounding the woman he loves.,Michael Apted,/name/nm0000776/,"Dougray Scott, 
Kate Winslet, 
Saffron Burrows, 
Jeremy Northam","/name/nm0779084/,/name/nm0000701/,/name/nm0004787/,/name/nm0000562/",21377.0,4298329.0
tt0060588,Khartoum,1966,Approved,128 min,"Action, Adventure, Drama",6.8,"In the Sudan, in 1884 to 1885, Egyptian forces led by British General Charles ""Chinese"" Gordon (Charlton Heston) defend Khartoum against an invading Muslim Army led by a religious fanatic, Mohammed Ahmed el Mahdi (Sir Laurence Olivier).","Basil Dearden, 
Eliot Elisofon",/name/nm0213136/,"Charlton Heston, 
Laurence Olivier, 
Richard Johnson, 
Ralph Richardson","/name/nm0253719/,/name/nm0000032/,/name/nm0000059/,/name/nm0426062/,/name/nm0724732/",7701.0,6540000.0
tt0092593,"Goodbye, Children",1987,PG,104 min,"Drama, War",8.0,"A French boarding school run by priests seems to be a haven from World War II until a new student arrives. Occupying the next bed in the dormitory to the top student in his class, the two young boys begin to form a bond.",Louis Malle,/name/nm0001501/,"Gaspard Manesse, 
Raphael Fejtö, 
Francine Racette, 
Stanislas Carré de Malberg","/name/nm0542009/,/name/nm0270830/,/name/nm0705072/,/name/nm0141133/",34577.0,4542825.0
tt0074695,Cross of Iron,1977,R,119 min,"Drama, War",7.4,German commander Hauptmann Stransky places a squad in extreme danger after Sergeant Rolf Steiner refuses to lie for him.,Sam Peckinpah,/name/nm0001603/,"James Coburn, 
Maximilian Schell, 
James Mason, 
David Warner","/name/nm0000336/,/name/nm0001703/,/name/nm0000051/,/name/nm0001831/",27310.0,
tt2776878,Thank You for Your Service,2017,R,109 min,"Biography, Drama, War",6.6,"A group of U.S. soldiers returning from Iraq struggle to integrate back into family and civilian life, while living with the memory of a war that threatens to destroy them long after they've left the battlefield.",Jason Hall,/name/nm0355699/,"Miles Teller, 
Beulah Koale, 
Joe Cole, 
Scott Haze","/name/nm1886602/,/name/nm3872230/,/name/nm3771184/,/name/nm2020278/",14303.0,9467000.0
tt0052738,The Diary of Anne Frank,1959,Approved,180 min,"Biography, Drama, Family",7.4,"During World War II, a teenage Jewish girl named Anne Frank and her family are forced into hiding in the Nazi-occupied Netherlands.",George Stevens,/name/nm0828419/,"Millie Perkins, 
Shelley Winters, 
Joseph Schildkraut, 
Richard Beymer","/name/nm0674012/,/name/nm0001859/,/name/nm0771584/,/name/nm0000937/",13073.0,5014000.0
tt6733874,America: The Motion Picture,2021,TV-MA,98 min,"Animation, Action, Adventure",5.6,A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.,Matt Thompson,/name/nm0860483/,"Channing Tatum, 
Jason Mantzoukas, 
Olivia Munn, 
Bobby Moynihan","/name/nm1475594/,/name/nm1727621/,/name/nm1601397/,/name/nm1293885/",6768.0,
tt0064118,The Damned,1969,R,156 min,"Drama, War",7.4,"The dramatic collapse of a wealthy, industrialist/Junker family during the reign of the Third Reich.",Luchino Visconti,/name/nm0899581/,"Dirk Bogarde, 
Ingrid Thulin, 
Helmut Griem, 
Helmut Berger","/name/nm0001958/,/name/nm0862026/,/name/nm0340926/,/name/nm0000918/",9179.0,625315.0
tt1441953,Testament of Youth,2014,PG-13,129 min,"Biography, Drama, History",7.2,"A British woman recalls coming of age during World War I - a story of young love, the futility of war, and how to make sense of the darkest times.",James Kent,/name/nm0448757/,"Alicia Vikander, 
Kit Harington, 
Taron Egerton, 
Dominic West","/name/nm2539953/,/name/nm3229685/,/name/nm5473782/,/name/nm0922035/",29394.0,1822030.0
tt8483914,Combat Control,,,,"Thriller, War",,"American airman, John Chapman, is left behind in a battle against the Taliban in Afghanistan after the SEAL Team 6 retreats.",Sam Hargrave,/name/nm1092087/,Jake Gyllenhaal,/name/nm0350453/,,
tt0054847,El Cid,1961,Approved,182 min,"Biography, Drama, History",7.2,The fabled Spanish hero Rodrigo Diaz de Vivar (a.k.a. El Cid) overcomes a family vendetta and court intrigue to defend Christian Spain against the Moors.,Anthony Mann,/name/nm0542649/,"Charlton Heston, 
Sophia Loren, 
Raf Vallone, 
Geneviève Page","/name/nm0000032/,/name/nm0000047/,/name/nm0885203/,/name/nm0656180/",14782.0,26620000.0
tt0086508,Uncommon Valor,1983,R,105 min,"Action, Drama, Thriller",6.3,"Ten years after his son went M.I.A. in Vietnam, U.S. Marine retired Colonel Jason Rhodes assembles a private rescue team to find Americans held in P.O.W. camps in Laos.",Ted Kotcheff,/name/nm0467646/,"Gene Hackman, 
Patrick Swayze, 
Robert Stack, 
Fred Ward","/name/nm0000432/,/name/nm0000664/,/name/nm0821041/,/name/nm0911542/",10874.0,30503151.0
tt0119485,Kundun,1997,PG-13,134 min,"Biography, Drama, History",7.0,"From childhood to adulthood, Tibet's fourteenth Dalai Lama deals with Chinese oppression and other problems.",Martin Scorsese,/name/nm0000217/,"Tenzin Thuthob Tsarong, 
Gyurme Tethong, 
Tulku Jamyang Kunga Tenzin, 
Tenzin Yeshi Paichang","/name/nm0862292/,/name/nm0856522/,/name/nm0855212/,/name/nm0656676/",28930.0,5532301.0
tt0099334,Cyrano de Bergerac,1990,PG,137 min,"Comedy, Drama, History",7.5,"Famed swordsman and poet Cyrano de Bergerac is in love with his cousin Roxane. He has never expressed his love for her as he his large nose undermines his self-confidence. Then he finds a way to express his love to her, indirectly.",Jean-Paul Rappeneau,/name/nm0710919/,"Gérard Depardieu, 
Anne Brochet, 
Vincent Perez, 
Jacques Weber","/name/nm0000367/,/name/nm0110507/,/name/nm0001641/,/name/nm0916616/",24829.0,15140007.0
tt3501590,Ithaca,2015,PG,96 min,"Drama, War",5.5,"With his older brother off to war, fourteen-year-old telegram messenger Homer Macauley comes of age in the summer of 1942.",Meg Ryan,/name/nm0000212/,"Alex Neustaedter, 
Meg Ryan, 
Sam Shepard, 
Hamish Linklater","/name/nm2614237/,/name/nm0000212/,/name/nm0001731/,/name/nm0512934/",2915.0,
tt3707104,Mine,2016,Not Rated,106 min,"Drama, Fantasy, Thriller",5.8,"After a failed assassination attempt, a United States Marine finds himself stranded in the desert. Exposed to the elements, he must survive the dangers of the desert and battle the psychological and physical tolls of the treacherous conditions.","Fabio Guaglione, 
Fabio Resinaro",/name/nm1764586/,"Armie Hammer, 
Annabelle Wallis, 
Tom Cullen, 
Clint Dyer","/name/nm1760853/,/name/nm2309517/,/name/nm1834115/,/name/nm3665787/,/name/nm0245699/",19151.0,
tt0050356,The Enemy Below,1957,Approved,98 min,"Action, Adventure, Drama",7.4,"During WWII an American destroyer discovers a German U-boat, and in the ensuing duel the American captain must draw upon all his experience to defeat the equally experienced German commander.",Dick Powell,/name/nm0694090/,"Robert Mitchum, 
Curd Jürgens, 
David Hedison, 
Theodore Bikel","/name/nm0000053/,/name/nm0432007/,/name/nm0373314/,/name/nm0000942/",11503.0,
tt0060921,The Russians Are Coming the Russians Are Coming,1966,Unrated,126 min,"Comedy, War",7.0,"Without hostile intent, a Soviet submarine runs aground off New England. Men are sent for a boat, but many villagers go into a tizzy, risking bloodshed.",Norman Jewison,/name/nm0422484/,"Carl Reiner, 
Eva Marie Saint, 
Alan Arkin, 
Brian Keith","/name/nm0005348/,/name/nm0001693/,/name/nm0000273/,/name/nm0001417/",9222.0,21693114.0
tt11390442,Betrayed,2020,,126 min,"Drama, History, War",7.1,The Braude family's experiences when Norway was occupied by Nazi Germany and Jews were arrested and deported.,Eirik Svensson,/name/nm4928331/,"Jakob Oftebro, 
Pia Halvorsen, 
Michalis Koutsogiannakis, 
Carl Martin Eggesbø","/name/nm1939580/,/name/nm0357169/,/name/nm0468110/,/name/nm2827936/",1729.0,
tt0080979,Kagemusha,1980,PG,162 min,"Drama, History, War",7.9,A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.,Akira Kurosawa,/name/nm0000041/,"Tatsuya Nakadai, 
Tsutomu Yamazaki, 
Ken'ichi Hagiwara, 
Jinpachi Nezu","/name/nm0619938/,/name/nm0945734/,/name/nm0353714/,/name/nm0628704/",36353.0,
tt4642192,Trautmann,2018,,120 min,"Biography, Drama, Romance",7.2,"The love story of a young English woman and a German PoW, who together overcome prejudice, public hostility and personal tragedy.",Marcus H. Rosenmüller,/name/nm1455707/,"David Kross, 
Freya Mavor, 
John Henshaw, 
Harry Melling","/name/nm1269088/,/name/nm4087606/,/name/nm0378132/,/name/nm0577982/",5841.0,
tt4882376,First They Killed My Father,2017,TV-MA,136 min,"Biography, Drama, History",7.1,Cambodian author and human rights activist Loung Ung recounts the horrors she suffered as a child under the rule of the deadly Khmer Rouge.,Angelina Jolie,/name/nm0001401/,"Sareum Srey Moch, 
Phoeung Kompheak, 
Sveng Socheata, 
Mun Kimhak","/name/nm8801745/,/name/nm6232988/,/name/nm4735517/,/name/nm9272829/",19013.0,
tt0067483,Nicholas and Alexandra,1971,GP,183 min,"Biography, Drama, History",7.2,"Tsar Nicholas II, the inept last monarch of Russia, insensitive to the needs of his people, is overthrown and exiled to Siberia with his family.",Franklin J. Schaffner,/name/nm0769874/,"Michael Jayston, 
Janet Suzman, 
Roderic Noble, 
Ania Marson","/name/nm0419785/,/name/nm0840531/,/name/nm0633661/,/name/nm0551323/",5168.0,3964917.0
tt14860210,Father & Soldier,2022,,98 min,"Action, Drama, History",5.9,"During World War I, a father enlists himself in the French Army in order to be with his 17-year-old son who was recruited against his will. Sent to the front, they find themselves facing the war together in the French colony of Senegal.",Mathieu Vadepied,/name/nm0882997/,"Omar Sy, 
Alassane Diong, 
Jonas Bloquet, 
Bamar Kane","/name/nm1082477/,/name/nm9302715/,/name/nm2997552/,/name/nm8079746/",530.0,
tt24458622,Six Triple Eight,,,,"Drama, History, War",,"855 women joined the war to fix the three-year backlog of undelivered mail. Faced with discrimination and a country devastated by war, they managed to sort more than 17 million pieces of mail ahead of time.",Tyler Perry,/name/nm1347153/,"Susan Sarandon, 
Kerry Washington, 
Dean Norris, 
Sam Waterston","/name/nm0000215/,/name/nm0913488/,/name/nm0606487/,/name/nm0001832/",,
tt6704776,The Photographer of Mauthausen,2018,TV-MA,110 min,"Biography, Drama, History",6.7,"Based on real events, Francesc Boix is a Spaniard inmate in the Nazi concentration camp of Mauthausen in Austria who tries to save the evidences of the horrors committed inside its walls.",Mar Targarona,/name/nm0850173/,"Mario Casas, 
Richard van Weyden, 
Alain Hernández, 
Adrià Salazar","/name/nm1832584/,/name/nm1311821/,/name/nm2523877/,/name/nm7452858/",11365.0,
tt0066549,Waterloo,1970,G,123 min,"Action, Biography, Drama",7.2,"Facing the decline of everything he has worked to obtain, conqueror Napoleon Bonaparte and his army confront the British at the Battle of Waterloo.",Sergey Bondarchuk,/name/nm0094083/,"Rod Steiger, 
Christopher Plummer, 
Orson Welles, 
Jack Hawkins","/name/nm0001768/,/name/nm0001626/,/name/nm0000080/,/name/nm0370144/",10934.0,3052000.0
tt3577624,A Perfect Day,2015,R,106 min,"Comedy, Drama, War",6.8,A group of aid workers work to resolve a crisis in an armed conflict zone.,Fernando León de Aranoa,/name/nm0508208/,"Benicio Del Toro, 
Tim Robbins, 
Olga Kurylenko, 
Mélanie Thierry","/name/nm0001125/,/name/nm0000209/,/name/nm1385871/,/name/nm0858048/",22690.0,
tt1661275,Their Finest,2016,R,117 min,"Comedy, Drama, Romance",6.7,"A former secretary, newly appointed as a scriptwriter for propaganda films, joins the cast and crew of a major production while the Blitz rages around them.",Lone Scherfig,/name/nm0771054/,"Gemma Arterton, 
Sam Claflin, 
Bill Nighy, 
Richard E. Grant","/name/nm2605345/,/name/nm3510471/,/name/nm0631490/,/name/nm0001290/",20517.0,3595841.0
tt0055602,A Difficult Life,1961,Not Rated,118 min,"Comedy, Drama, War",8.0,"Silvio refuses to fight for the fascists and joins the resistance with Elena. After the war, his vitriolic newspaper articles cause him to be sentenced to imprisonment.",Dino Risi,/name/nm0728271/,"Alberto Sordi, 
Lea Massari, 
Franco Fabrizi, 
Lina Volonghi","/name/nm0814773/,/name/nm0557159/,/name/nm0264770/,/name/nm0901683/",1941.0,
