Id,ActivityDate,TotalSteps,TotalDistance,TotalModTime,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,ActivityDateNumeric
4558609924,2016-04-29,7833.0,5.179999828,44.0,0.0,1.019999981,1.850000024,2.309999943,0.0,15.0,29.0,197,1096.0,1918.0,736083
4558609924,2016-04-30,10319.0,6.820000172,36.0,0.0,0.469999999,1.889999986,4.460000038,0.0,7.0,29.0,293,1111.0,2105.0,736084
4558609924,2016-05-03,5267.0,3.480000019,31.0,0.0,0.600000024,0.280000001,2.599999905,0.0,21.0,10.0,237,1172.0,1953.0,736087
4558609924,2016-05-07,8237.0,5.440000057,39.0,0.0,1.610000014,1.0,2.829999924,0.0,23.0,16.0,233,1116.0,1973.0,736091
4558609924,2016-05-08,6543.0,4.329999924,101.0,0.0,1.799999952,0.5,2.019999981,0.0,66.0,35.0,238,1019.0,2666.0,736092
4558609924,2016-05-09,11451.0,7.570000172,36.0,0.0,0.430000007,1.620000005,5.519999981,0.0,6.0,30.0,339,1065.0,2223.0,736093
4558609924,2016-05-10,6435.0,4.25,29.0,0.0,0.74000001,1.120000005,2.390000105,0.0,11.0,18.0,220,1191.0,1889.0,736094
4558609924,2016-05-11,9108.0,6.019999981,35.0,0.0,0.25999999,1.820000052,3.940000057,0.0,4.0,31.0,324,1081.0,2131.0,736095
4702921684,2016-04-16,11140.0,9.029999733,27.0,0.0,0.239999995,1.25,7.539999962,0.0,3.0,24.0,335,556.0,3328.0,736070
4702921684,2016-04-17,12692.0,10.28999996,78.0,0.0,0.959999979,,5.880000114,0.0,12.0,66.0,302,437.0,3394.0,736071
4702921684,2016-04-18,9105.0,7.380000114,52.0,0.0,1.820000052,1.49000001,4.070000172,0.0,22.0,30.0,191,890.0,3013.0,736072
4702921684,2016-04-19,6708.0,5.440000057,18.0,0.0,0.879999995,0.370000005,4.190000057,0.0,10.0,8.0,179,757.0,2812.0,736073
4702921684,2016-04-20,8793.0,7.130000114,31.0,0.0,0.159999996,1.230000019,5.730000019,0.0,2.0,29.0,260,717.0,3061.0,736074
4702921684,2016-04-21,6530.0,5.300000191,45.0,0.0,0.310000002,2.049999952,2.940000057,0.0,4.0,41.0,144,901.0,2729.0,736075
4702921684,2016-04-23,15126.0,12.27000046,75.0,0.0,0.75999999,,8.270000458,0.0,9.0,66.0,408,469.0,3691.0,736077
4702921684,2016-04-24,15050.0,12.22000027,110.0,0.0,1.200000048,,5.880000114,0.0,15.0,,281,542.0,3538.0,736078
4702921684,2016-04-25,9167.0,7.429999828,21.0,0.0,0.49000001,0.819999993,6.110000134,0.0,6.0,15.0,270,730.0,3064.0,736079
4702921684,2016-04-27,7047.0,5.71999979,17.0,0.0,0.090000004,0.800000012,4.78000021,0.0,1.0,16.0,238,733.0,2908.0,736081
4702921684,2016-04-28,9023.0,7.320000172,23.0,0.0,1.129999995,0.419999987,5.769999981,0.0,14.0,9.0,232,738.0,3033.0,736082
4702921684,2016-04-30,10144.0,8.229999542,40.0,0.0,0.319999993,2.029999971,5.880000114,0.0,4.0,36.0,263,728.0,3115.0,736084
4702921684,2016-05-02,7245.0,5.920000076,45.0,0.0,0.379999995,1.74000001,3.75999999,0.0,5.0,40.0,195,1131.0,2859.0,736086
4702921684,2016-05-05,8614.0,6.989999771,13.0,0.0,0.670000017,0.219999999,6.090000153,0.0,8.0,5.0,241,745.0,3006.0,736089
4702921684,2016-05-11,9810.0,7.960000038,51.0,0.0,0.779999971,2.160000086,4.980000019,0.0,10.0,41.0,235,784.0,3069.0,736095
5553957443,2016-04-14,17022.0,11.11999989,102.0,0.0,4.0,2.450000048,4.670000076,0.0,61.0,41.0,256,693.0,2324.0,736068
5553957443,2016-04-15,16556.0,10.85999966,96.0,0.0,4.159999847,1.980000019,4.710000038,0.0,58.0,38.0,239,689.0,2254.0,736069
5553957443,2016-04-19,15482.0,10.10999966,97.0,0.0,4.28000021,1.659999967,4.179999828,0.0,69.0,28.0,249,756.0,2284.0,736073
5553957443,2016-04-21,12346.0,8.06000042,89.0,0.0,2.950000048,2.160000086,2.960000038,0.0,47.0,42.0,177,801.0,2066.0,736075
5553957443,2016-04-22,11682.0,7.630000114,41.0,0.0,1.379999995,0.629999995,5.599999905,0.0,25.0,16.0,270,781.0,2105.0,736076
5553957443,2016-04-25,10946.0,7.190000057,62.0,0.0,2.930000067,0.569999993,3.690000057,0.0,51.0,11.0,201,732.0,2033.0,736079
5553957443,2016-04-26,11886.0,7.760000229,58.0,0.0,2.369999886,0.930000007,4.460000038,0.0,40.0,18.0,238,750.0,2093.0,736080
5553957443,2016-04-27,10538.0,6.880000114,32.0,0.0,1.139999986,1.0,4.739999771,0.0,16.0,16.0,206,745.0,1922.0,736081
5553957443,2016-04-28,11393.0,7.630000114,62.0,0.0,3.710000038,0.75,3.170000076,0.0,49.0,13.0,165,727.0,1999.0,736082
5553957443,2016-05-03,12848.0,8.390000343,55.0,0.0,1.5,1.200000048,5.679999828,0.0,26.0,29.0,247,812.0,2116.0,736087
5553957443,2016-05-05,14331.0,9.510000229,73.0,0.0,3.430000067,1.659999967,4.429999828,0.0,44.0,29.0,241,692.0,2156.0,736089
5553957443,2016-05-06,9632.0,6.289999962,30.0,0.0,1.519999981,0.540000021,4.230000019,0.0,21.0,9.0,229,761.0,1916.0,736090
5553957443,2016-05-08,6083.0,4.0,11.0,0.0,0.219999999,0.469999999,3.299999952,0.0,3.0,8.0,210,505.0,1762.0,736092
5553957443,2016-05-09,11611.0,7.579999924,81.0,0.0,2.130000114,0.889999986,4.559999943,0.0,59.0,22.0,251,667.0,2272.0,736093
5553957443,2016-05-10,16358.0,10.71000004,101.0,0.0,3.869999886,1.610000014,5.199999809,0.0,61.0,40.0,265,707.0,2335.0,736094
5553957443,2016-05-12,3121.0,2.039999962,14.0,0.0,0.579999983,0.400000006,1.059999943,0.0,8.0,6.0,48,222.0,741.0,736096
5577150313,2016-04-12,8135.0,6.079999924,102.0,0.0,3.599999905,0.379999995,2.099999905,0.0,86.0,16.0,140,728.0,3405.0,736066
5577150313,2016-04-13,5077.0,3.789999962,26.0,0.0,0.319999993,0.219999999,3.25,0.0,15.0,11.0,144,776.0,2551.0,736067
5577150313,2016-04-14,8596.0,6.420000076,148.0,0.0,3.329999924,0.310000002,2.779999971,0.0,118.0,30.0,176,662.0,4022.0,736068
5577150313,2016-04-15,12087.0,9.079999924,,0.0,3.920000076,1.600000024,3.559999943,0.0,115.0,54.0,199,695.0,4005.0,736069
5577150313,2016-04-16,14269.0,10.65999985,,0.0,6.639999866,1.279999971,2.730000019,0.0,,56.0,158,472.0,4274.0,736070
5577150313,2016-04-17,12231.0,9.140000343,,0.0,5.980000019,0.829999983,2.319999933,0.0,,37.0,159,525.0,,736071
5577150313,2016-04-18,9893.0,7.389999866,146.0,0.0,4.860000134,0.720000029,1.820000052,0.0,114.0,32.0,130,623.0,3625.0,736072
5577150313,2016-04-19,12574.0,9.420000076,131.0,0.0,7.019999981,0.639999986,1.75999999,0.0,108.0,23.0,111,733.0,3501.0,736073
5577150313,2016-04-20,8330.0,6.21999979,103.0,0.0,4.119999886,0.340000004,1.75999999,0.0,87.0,16.0,113,773.0,3192.0,736074
5577150313,2016-04-21,10830.0,8.090000153,,0.0,3.650000095,1.659999967,2.779999971,0.0,110.0,,175,670.0,4018.0,736075
5577150313,2016-04-22,9172.0,6.849999905,92.0,0.0,2.420000076,0.790000021,3.299999952,0.0,62.0,30.0,200,823.0,3329.0,736076
5577150313,2016-04-23,7638.0,5.710000038,48.0,0.0,1.210000038,0.360000014,4.139999866,0.0,24.0,24.0,223,627.0,3152.0,736077
5577150313,2016-04-24,15764.0,11.77999973,,0.0,7.650000095,2.150000095,1.980000019,0.0,,65.0,141,425.0,4392.0,736078
5577150313,2016-04-25,6393.0,4.78000021,99.0,0.0,1.350000024,0.670000017,2.75999999,0.0,61.0,38.0,214,743.0,3374.0,736079
5577150313,2016-04-26,5325.0,3.980000019,70.0,0.0,0.850000024,0.649999976,2.470000029,0.0,38.0,32.0,181,759.0,3088.0,736080
5577150313,2016-04-27,6805.0,5.139999866,79.0,0.0,1.809999943,0.400000006,2.930000067,0.0,63.0,16.0,190,773.0,3294.0,736081
5577150313,2016-04-28,9841.0,7.429999828,150.0,0.0,3.25,1.169999957,3.00999999,0.0,99.0,51.0,141,692.0,3580.0,736082
5577150313,2016-04-29,7924.0,5.920000076,133.0,0.0,2.839999914,0.610000014,2.470000029,0.0,97.0,36.0,165,739.0,3544.0,736083
5577150313,2016-04-30,12363.0,9.239999771,,0.0,5.829999924,0.790000021,2.609999895,0.0,,45.0,163,621.0,,736084
5577150313,2016-05-01,13368.0,9.989999771,,0.0,5.309999943,1.440000057,3.24000001,0.0,,72.0,178,499.0,,736085
5577150313,2016-05-02,7439.0,5.559999943,57.0,0.0,1.120000005,0.349999994,4.070000172,0.0,37.0,20.0,235,732.0,3014.0,736086
5577150313,2016-05-03,11045.0,8.25,105.0,0.0,4.519999981,0.150000006,3.569999933,0.0,97.0,8.0,212,580.0,3795.0,736087
5577150313,2016-05-04,5206.0,3.890000105,34.0,0.0,1.559999943,0.25,2.079999924,0.0,25.0,9.0,141,631.0,2755.0,736088
5577150313,2016-05-05,7550.0,5.639999866,66.0,0.0,2.5,0.469999999,2.670000076,0.0,45.0,21.0,143,1153.0,3004.0,736089
5577150313,2016-05-06,4950.0,3.700000048,57.0,0.0,1.929999948,0.319999993,1.450000048,0.0,41.0,16.0,79,1304.0,2643.0,736090
5577150313,2016-05-09,3421.0,2.559999943,45.0,0.0,1.429999948,0.140000001,0.99000001,0.0,34.0,11.0,70,1099.0,2489.0,736093
5577150313,2016-05-10,8869.0,6.650000095,141.0,0.0,2.559999943,0.75,3.349999905,0.0,104.0,37.0,194,639.0,3841.0,736094
5577150313,2016-05-11,4038.0,3.039999962,60.0,0.0,1.830000043,0.300000012,0.889999986,0.0,45.0,15.0,63,257.0,1665.0,736095
6117666160,2016-04-16,14450.0,10.90999985,22.0,0.0,0.579999983,0.850000024,,0.0,7.0,15.0,518,502.0,2828.0,736070
6117666160,2016-04-21,19542.0,15.01000023,30.0,0.0,0.980000019,0.400000006,5.619999886,0.0,11.0,19.0,294,579.0,,736075
6290855005,2016-04-17,7851.0,5.940000057,43.0,0.0,1.139999986,0.790000021,4.0,0.0,31.0,12.0,225,1172.0,3171.0,736071
6290855005,2016-05-01,9837.0,7.440000057,103.0,0.0,0.660000026,2.75,4.0,0.02,8.0,,282,1055.0,3327.0,736085
6775888955,2016-04-13,4053.0,2.910000086,35.0,0.0,1.110000014,0.579999983,1.220000029,0.0,17.0,18.0,85,1053.0,2400.0,736067
6775888955,2016-04-14,5162.0,3.700000048,38.0,0.0,0.870000005,0.860000014,1.970000029,0.0,14.0,24.0,105,863.0,2507.0,736068
6775888955,2016-04-16,4732.0,3.390000105,54.0,0.0,2.519999981,0.810000002,0.059999999,0.0,36.0,18.0,9,1377.0,2225.0,736070
6775888955,2016-04-17,2497.0,1.789999962,29.0,0.0,0.349999994,1.129999995,0.310000002,0.0,5.0,24.0,19,1392.0,2067.0,736071
6775888955,2016-04-18,8294.0,5.949999809,61.0,0.0,2.0,0.769999981,3.170000076,0.0,30.0,31.0,146,1233.0,2798.0,736072
6775888955,2016-04-20,10771.0,7.71999979,,0.0,3.769999981,1.74000001,2.220000029,0.0,70.0,,178,1079.0,3727.0,736074
6775888955,2016-04-24,2153.0,1.539999962,29.0,0.0,0.769999981,0.620000005,0.150000006,0.0,11.0,18.0,11,1400.0,2053.0,736078
6775888955,2016-04-25,6474.0,4.639999866,46.0,0.0,2.269999981,0.460000008,1.899999976,0.0,33.0,13.0,92,1302.0,2484.0,736079
6775888955,2016-04-26,7091.0,5.269999981,72.0,1.959596038,3.480000019,0.870000005,0.730000019,0.0,42.0,30.0,47,1321.0,2584.0,736080
6775888955,2016-04-30,2503.0,1.789999962,12.0,0.0,0.159999996,0.159999996,1.480000019,0.0,3.0,9.0,84,1344.0,2280.0,736084
6775888955,2016-05-01,2487.0,1.779999971,43.0,0.0,0.479999989,0.620000005,0.680000007,0.0,9.0,34.0,50,1347.0,2319.0,736085
6775888955,2016-05-06,4697.0,3.369999886,47.0,0.0,0.469999999,0.930000007,1.929999948,0.0,12.0,35.0,75,1318.0,2496.0,736090
6962181067,2016-04-12,10199.0,6.739999771,64.0,0.0,3.400000095,0.829999983,2.50999999,0.0,50.0,14.0,189,796.0,1994.0,736066
6962181067,2016-04-13,5652.0,3.74000001,32.0,0.0,0.569999993,1.210000038,1.960000038,0.0,8.0,24.0,142,548.0,1718.0,736067
6962181067,2016-04-16,13217.0,8.739999771,53.0,0.0,3.660000086,0.189999998,4.880000114,0.0,50.0,3.0,280,741.0,2173.0,736070
6962181067,2016-04-18,11404.0,7.539999962,55.0,0.0,0.829999983,2.390000105,4.320000172,0.0,13.0,42.0,238,689.0,2039.0,736072
6962181067,2016-04-19,10742.0,7.099999905,76.0,0.0,2.099999905,2.130000114,2.869999886,0.0,35.0,41.0,195,659.0,2046.0,736073
6962181067,2016-04-20,13928.0,9.550000191,52.0,0.0,4.28000021,0.189999998,5.090000153,0.0,48.0,4.0,297,639.0,2174.0,736074
6962181067,2016-04-21,11835.0,9.710000038,80.0,,3.99000001,2.099999905,3.50999999,,53.0,27.0,214,708.0,2179.0,736075
6962181067,2016-04-22,10725.0,7.090000153,63.0,0.0,1.769999981,1.549999952,3.769999981,0.0,30.0,33.0,240,659.0,2086.0,736076
6962181067,2016-04-23,20031.0,13.23999977,99.0,0.0,4.199999809,2.0,7.039999962,0.0,58.0,41.0,347,484.0,2571.0,736077
6962181067,2016-04-25,13239.0,9.270000458,66.0,,3.019999981,1.679999948,4.460000038,,35.0,31.0,282,637.0,2194.0,736079
6962181067,2016-04-26,10433.0,6.900000095,43.0,0.0,2.579999924,0.419999987,3.900000095,0.0,36.0,7.0,254,680.0,2012.0,736080
6962181067,2016-04-27,10320.0,6.820000172,45.0,0.0,0.550000012,2.019999981,4.25,0.0,7.0,38.0,279,697.0,2034.0,736081
6962181067,2016-04-28,12627.0,8.350000381,46.0,0.0,2.50999999,0.239999995,5.590000153,0.0,38.0,8.0,288,621.0,2182.0,736082
6962181067,2016-04-29,10762.0,7.110000134,27.0,0.0,0.819999993,0.479999989,5.809999943,0.0,12.0,15.0,369,645.0,2254.0,736083
6962181067,2016-04-30,10081.0,6.659999847,48.0,0.0,2.24000001,0.75999999,3.670000076,0.0,32.0,16.0,237,731.0,2002.0,736084
6962181067,2016-05-02,12912.0,8.539999962,57.0,0.0,1.200000048,2.0,5.340000153,0.0,18.0,39.0,313,655.0,2162.0,736086
6962181067,2016-05-03,12109.0,8.119999886,57.0,0.0,1.74000001,2.039999962,4.329999924,0.0,21.0,36.0,267,654.0,2072.0,736087
6962181067,2016-05-04,10147.0,6.710000038,51.0,0.0,0.469999999,1.679999948,4.550000191,0.0,15.0,36.0,284,683.0,2086.0,736088
6962181067,2016-05-05,10524.0,6.960000038,36.0,0.0,0.99000001,1.159999967,4.809999943,0.0,14.0,22.0,305,591.0,2066.0,736089
6962181067,2016-05-09,12342.0,8.720000267,64.0,,3.900000095,1.179999948,3.650000095,0.0,43.0,21.0,231,607.0,2105.0,736093
6962181067,2016-05-10,15448.0,10.21000004,96.0,0.0,3.470000029,1.75,4.989999771,0.0,62.0,34.0,275,626.0,2361.0,736094
6962181067,2016-05-11,6722.0,4.440000057,31.0,0.0,1.49000001,0.310000002,2.650000095,0.0,24.0,7.0,199,709.0,1855.0,736095
7007744171,2016-04-12,14172.0,10.28999996,61.0,,4.5,0.379999995,5.409999847,0.0,53.0,8.0,355,1024.0,2937.0,736066
7007744171,2016-04-13,12862.0,9.649999619,78.0,,4.610000134,0.560000002,4.480000019,0.0,56.0,22.0,261,1101.0,2742.0,736067
7007744171,2016-04-14,11179.0,8.239999771,40.0,,2.950000048,0.340000004,4.960000038,0.0,34.0,6.0,304,1096.0,2668.0,736068
7007744171,2016-04-18,14816.0,10.97999954,79.0,,3.789999962,2.119999886,5.050000191,0.02,48.0,31.0,284,1077.0,2832.0,736072
7007744171,2016-04-19,14194.0,10.47999954,70.0,,4.409999847,0.75999999,5.309999943,0.0,53.0,17.0,304,1066.0,2812.0,736073
7007744171,2016-04-20,15566.0,11.31000042,93.0,,4.789999962,0.670000017,5.860000134,0.0,60.0,33.0,347,1000.0,3096.0,736074
7007744171,2016-04-21,13744.0,9.18999958,64.0,0.0,2.150000095,1.870000005,5.170000076,0.0,30.0,34.0,327,1049.0,2763.0,736075
7007744171,2016-04-22,15299.0,10.23999977,114.0,0.0,4.099999905,1.75999999,4.369999886,0.0,64.0,50.0,261,1065.0,2889.0,736076
7007744171,2016-04-25,18229.0,13.34000015,75.0,,4.309999943,1.370000005,7.670000076,0.0,51.0,24.0,379,986.0,3055.0,736079
7007744171,2016-04-26,15090.0,10.10000038,38.0,0.0,0.930000007,0.939999998,8.229999542,0.0,16.0,22.0,424,978.0,2939.0,736080
7007744171,2016-04-27,13541.0,10.22000027,62.0,,4.269999981,0.660000026,5.289999962,0.0,50.0,12.0,337,1041.0,2830.0,736081
7007744171,2016-04-28,15128.0,10.11999989,32.0,0.0,1.090000033,0.769999981,8.260000229,0.0,16.0,16.0,401,1007.0,2836.0,736082
7007744171,2016-04-29,20067.0,14.30000019,97.0,,4.309999943,2.049999952,7.949999809,0.0,55.0,42.0,382,961.0,3180.0,736083
7007744171,2016-05-02,13041.0,9.180000305,78.0,,4.639999866,0.699999988,3.829999924,0.0,64.0,14.0,250,1112.0,2642.0,736086
7007744171,2016-05-03,14510.0,10.86999989,89.0,,4.480000019,1.019999981,5.360000134,0.0,58.0,31.0,330,1021.0,2976.0,736087
7007744171,2016-05-05,15010.0,11.10000038,76.0,,4.329999924,1.289999962,5.480000019,0.0,53.0,23.0,317,1047.0,2933.0,736089
7007744171,2016-05-06,11459.0,7.670000076,57.0,0.0,3.0,0.810000002,3.859999895,0.0,44.0,13.0,247,1136.0,2553.0,736090
7086361926,2016-04-12,11317.0,8.409999847,65.0,0.0,5.269999981,0.150000006,2.970000029,0.0,59.0,6.0,153,745.0,2772.0,736066
7086361926,2016-04-13,5813.0,3.619999886,57.0,0.0,0.560000002,0.209999993,2.839999914,0.0,31.0,26.0,155,744.0,2516.0,736067
7086361926,2016-04-15,8585.0,5.670000076,51.0,0.0,2.039999962,1.110000014,2.529999971,0.0,30.0,21.0,139,864.0,2395.0,736069
7086361926,2016-04-18,9827.0,6.710000038,112.0,0.0,3.170000076,1.220000029,2.309999943,0.0,61.0,51.0,114,1136.0,2743.0,736072
7086361926,2016-04-19,10688.0,7.289999962,136.0,0.0,3.529999971,1.230000019,2.50999999,0.0,67.0,69.0,124,671.0,2944.0,736073
7086361926,2016-04-20,14365.0,10.64000034,100.0,0.0,7.639999866,0.449999988,2.539999962,0.0,87.0,13.0,145,797.0,2997.0,736074
7086361926,2016-04-21,9469.0,6.179999828,25.0,0.0,1.360000014,0.300000012,4.510000229,0.0,19.0,6.0,206,758.0,2463.0,736075
7086361926,2016-04-22,9753.0,6.53000021,117.0,0.0,2.869999886,0.970000029,2.670000076,0.0,58.0,59.0,153,762.0,2846.0,736076
7086361926,2016-04-25,10091.0,6.820000172,108.0,0.0,3.75,0.699999988,2.369999886,0.0,69.0,39.0,129,706.0,2752.0,736079
7086361926,2016-04-26,10387.0,7.070000172,103.0,0.0,4.159999847,0.769999981,2.119999886,0.0,70.0,33.0,132,726.0,2781.0,736080
7086361926,2016-04-27,11107.0,8.340000153,61.0,0.0,5.630000114,0.180000007,2.529999971,0.0,55.0,6.0,145,829.0,2693.0,736081
7086361926,2016-04-29,7881.0,4.949999809,60.0,0.0,0.49000001,0.449999988,4.0,0.0,24.0,36.0,182,1198.0,2616.0,736083
7086361926,2016-04-30,14560.0,9.409999847,59.0,0.0,3.119999886,1.039999962,5.239999771,0.0,42.0,17.0,308,584.0,2995.0,736084
7086361926,2016-05-01,12390.0,8.069999695,45.0,0.0,2.299999952,0.899999976,4.849999905,0.0,30.0,15.0,258,685.0,2730.0,736085
7086361926,2016-05-02,10052.0,6.809999943,92.0,0.0,3.480000019,0.660000026,2.660000086,0.0,66.0,26.0,139,737.0,2754.0,736086
7086361926,2016-05-03,10288.0,6.760000229,93.0,0.0,2.74000001,0.850000024,3.160000086,0.0,57.0,36.0,152,761.0,2754.0,736087
7086361926,2016-05-04,10988.0,8.31000042,57.0,0.0,5.28000021,0.119999997,2.900000095,0.0,45.0,12.0,135,843.0,2655.0,736088
7086361926,2016-05-05,8564.0,5.599999905,38.0,0.0,1.779999971,0.829999983,2.950000048,0.0,24.0,14.0,149,1253.0,2386.0,736089
7086361926,2016-05-06,12461.0,8.380000114,119.0,0.0,3.819999933,1.429999948,3.119999886,0.0,84.0,35.0,154,834.0,2924.0,736090
7086361926,2016-05-07,12827.0,8.479999542,62.0,0.0,1.460000038,2.329999924,4.679999828,0.0,20.0,42.0,209,621.0,2739.0,736091
7086361926,2016-05-08,10677.0,7.099999905,59.0,0.0,2.309999943,1.529999971,3.25,0.0,32.0,27.0,147,695.0,2534.0,736092
7086361926,2016-05-09,13566.0,9.109999657,117.0,0.0,4.260000229,1.710000038,3.119999886,0.0,67.0,50.0,171,743.0,2960.0,736093
7086361926,2016-05-10,14433.0,10.78999996,95.0,0.0,7.110000134,1.200000048,2.450000048,0.0,72.0,23.0,106,1182.0,2800.0,736094
7086361926,2016-05-11,9572.0,6.519999981,97.0,0.0,2.890000105,1.389999986,2.230000019,0.0,57.0,40.0,128,757.0,2735.0,736095
7086361926,2016-05-12,3789.0,2.559999943,9.0,0.0,0.379999995,0.270000011,1.889999986,0.0,5.0,4.0,58,343.0,1199.0,736096
8053475328,2016-04-12,18060.0,14.11999989,124.0,0.0,,0.389999986,2.099999905,0.0,116.0,8.0,123,1193.0,3186.0,736066
8053475328,2016-04-13,16433.0,13.35000038,107.0,0.0,,0.469999999,2.450000048,0.0,95.0,12.0,156,1177.0,3140.0,736067
8053475328,2016-04-14,20159.0,15.97000027,124.0,0.0,,0.209999993,3.359999895,0.0,119.0,5.0,193,1123.0,3411.0,736068
8053475328,2016-04-15,20669.0,16.23999977,140.0,0.0,,0.389999986,2.589999914,0.0,,8.0,158,1142.0,3410.0,736069
8053475328,2016-04-16,14549.0,11.10999966,102.0,0.0,9.359999657,0.270000011,1.49000001,0.0,96.0,6.0,83,1255.0,2867.0,736070
8053475328,2016-04-17,18827.0,13.68999958,132.0,0.0,9.239999771,0.800000012,3.640000105,0.0,111.0,21.0,195,1113.0,3213.0,736071
8053475328,2016-04-18,17076.0,12.65999985,108.0,0.0,9.079999924,0.230000004,3.349999905,0.0,102.0,6.0,195,1137.0,3133.0,736072
8053475328,2016-04-19,15929.0,12.47999954,97.0,0.0,9.220000267,0.310000002,2.950000048,0.0,90.0,7.0,191,1152.0,3114.0,736073
8053475328,2016-04-20,15108.0,12.18999958,94.0,0.0,,0.230000004,2.380000114,0.0,89.0,5.0,158,695.0,3043.0,736074
8053475328,2016-04-21,16057.0,12.51000023,106.0,0.0,,0.25,2.579999924,0.0,100.0,6.0,170,1164.0,3103.0,736075
8053475328,2016-04-22,10520.0,8.289999962,63.0,0.0,6.260000229,0.150000006,1.879999995,0.0,60.0,3.0,117,1260.0,2655.0,736076
8053475328,2016-04-23,22359.0,17.19000053,139.0,0.0,,0.629999995,4.019999981,0.0,,14.0,223,741.0,3554.0,736077
8053475328,2016-04-24,,,162.0,0.0,,1.549999952,3.25999999,0.0,,33.0,182,1096.0,3577.0,736078
8053475328,2016-04-25,20500.0,15.68999958,127.0,0.0,,0.460000008,3.859999895,0.0,118.0,9.0,209,1104.0,3403.0,736079
8053475328,2016-04-26,12685.0,9.619999886,73.0,0.0,6.309999943,0.200000003,3.099999905,0.0,68.0,5.0,185,1182.0,2846.0,736080
8053475328,2016-04-27,12422.0,9.819999695,70.0,0.0,6.460000038,0.430000007,2.930000067,0.0,60.0,10.0,183,1187.0,2852.0,736081
8053475328,2016-04-28,15447.0,12.39999962,99.0,0.0,,0.389999986,2.349999905,0.0,90.0,9.0,153,1188.0,3062.0,736082
8053475328,2016-04-29,12315.0,9.649999619,66.0,0.0,6.170000076,0.310000002,3.170000076,0.0,58.0,8.0,159,1215.0,2794.0,736083
8053475328,2016-04-30,7135.0,5.590000153,28.0,0.0,2.99000001,0.059999999,2.539999962,0.0,27.0,1.0,131,1281.0,2408.0,736084
8053475328,2016-05-03,15484.0,11.89999962,109.0,0.0,8.390000343,0.930000007,2.589999914,0.0,87.0,22.0,165,1166.0,3023.0,736087
8053475328,2016-05-04,14581.0,11.14999962,97.0,0.0,8.819999695,0.400000006,1.909999967,0.0,89.0,8.0,123,1220.0,2918.0,736088
8053475328,2016-05-05,14990.0,11.51000023,102.0,0.0,8.850000381,0.449999988,2.210000038,0.0,93.0,9.0,130,1208.0,2950.0,736089
8053475328,2016-05-06,13953.0,11.0,105.0,0.0,9.100000381,0.689999998,1.210000038,0.0,90.0,15.0,90,1245.0,2859.0,736090
8053475328,2016-05-07,19769.0,15.67000008,141.0,0.0,,0.879999995,2.349999905,0.0,,20.0,148,1076.0,3331.0,736091
8053475328,2016-05-08,22026.0,,139.0,0.0,,0.589999974,3.660000086,0.0,,14.0,228,1073.0,3589.0,736092
8053475328,2016-05-09,12465.0,9.380000114,78.0,0.0,6.119999886,0.569999993,2.690000057,0.0,66.0,12.0,148,1214.0,2765.0,736093
8053475328,2016-05-10,14810.0,11.35999966,106.0,0.0,9.090000153,0.419999987,1.850000024,0.0,96.0,10.0,115,1219.0,2926.0,736094
8053475328,2016-05-11,12209.0,9.399999619,67.0,0.0,6.079999924,0.280000001,3.039999962,0.0,60.0,7.0,184,1189.0,2809.0,736095
8053475328,2016-05-12,4998.0,3.910000086,32.0,0.0,2.950000048,0.200000003,0.75999999,0.0,28.0,4.0,39,839.0,1505.0,736096
8253242879,2016-04-12,9033.0,7.159999847,42.0,0.0,5.429999828,0.140000001,1.590000033,0.0,40.0,2.0,154,1244.0,2044.0,736066
8253242879,2016-04-13,8053.0,6.099999905,46.0,0.0,4.170000076,0.629999995,1.309999943,0.0,35.0,11.0,96,1298.0,1935.0,736067
8253242879,2016-04-14,5234.0,3.460000038,45.0,0.0,1.929999948,0.99000001,0.540000021,0.0,29.0,16.0,33,1362.0,1705.0,736068
8253242879,2016-04-16,9256.0,6.139999866,57.0,0.0,0.430000007,,2.450000048,0.0,6.0,51.0,115,1268.0,1880.0,736070
8253242879,2016-04-17,10204.0,7.909999847,46.0,0.0,5.429999828,0.150000006,2.329999924,0.0,41.0,5.0,157,1237.0,2112.0,736071
8253242879,2016-04-18,5151.0,3.480000019,32.0,0.0,1.039999962,0.629999995,1.799999952,0.0,16.0,16.0,130,1278.0,1829.0,736072
8253242879,2016-04-21,11268.0,8.56000042,69.0,0.0,5.880000114,0.930000007,1.75,0.0,49.0,20.0,172,1199.0,2218.0,736075
8253242879,2016-04-23,9282.0,6.260000229,56.0,0.0,2.089999914,1.039999962,3.130000114,0.0,30.0,26.0,191,1193.0,2132.0,736077
8253242879,2016-04-24,8905.0,7.130000114,45.0,0.0,5.599999905,0.189999998,1.340000033,0.0,41.0,4.0,82,1313.0,1976.0,736078
8253242879,2016-04-26,4562.0,3.039999962,33.0,0.0,1.179999948,0.49000001,1.370000005,0.0,19.0,14.0,108,1299.0,1813.0,736080
8253242879,2016-04-27,10232.0,8.180000305,50.0,0.0,6.239999771,0.230000004,1.700000048,0.0,45.0,5.0,104,1286.0,2008.0,736081
